"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier","N"
"Saturated First Stage",-3.73518388160189,2.2528958007686,9.48357432511289e-05,-0.192333872748069,0.0121328598531847,1618,0.1618,2194,0.2194,-0.179263031717384,0.0121328598531847,"Medium"
"Forest",-9.19797216854682,14.2076668076334,1.82384113195271e-20,0.705884309549792,4.10580520072935e-46,1696,0.1696,1830,0.183,0.702626537246056,1.82384113195271e-20,"Medium"
"Saturated First Stage",-4.94769319865431,10.0835072077724,3.8783037299575e-07,0.698794980218649,3.26754698448966e-24,1696,0.1696,2159,0.2159,0.702626537246056,3.8783037299575e-07,"Medium"
"Forest",-3.60333974195054,9.1604369844546,0.00015707723543059,0.736914545272726,2.58437919807384e-20,1353,0.1353,983,0.0983,0.741265754744527,0.00015707723543059,"Medium"
"Saturated First Stage",-1.12626590320663,5.43935266434,0.130053573205082,0.714980133574016,2.67372552731568e-08,1353,0.1353,1331,0.1331,0.741265754744527,0.130053573205082,"Medium"
"Forest",-5.42748300490633,11.0055529978382,2.85771535518988e-08,1.08390950112393,1.7965235524008e-28,436,0.0436,654,0.0654,1.10295551112271,2.85771535518988e-08,"Medium"
"Saturated First Stage",0.144400075498887,6.9905705453194,0.557404805717564,1.10491646630038,1.36885296213546e-12,436,0.0436,0,0,1.10295551112271,0.557404805717564,"Medium"
"Forest",-9.13582315900968,5.40344654951628,3.24555258276992e-20,-0.885890267507659,3.26862210174354e-08,1016,0.1016,885,0.0885,-0.878832342205411,3.26862210174354e-08,"Medium"
"Saturated First Stage",-6.11761509838664,0.201328318033926,5.11162533652066e-10,-0.886024291132413,0.420220930641763,1016,0.1016,294,0.0294,-0.878832342205411,0.420220930641763,"Medium"
"Forest",-8.58414023558779,2.45088324051229,4.57591389507344e-18,-1.04932380464238,0.00712530852618117,415,0.0415,273,0.0273,-1.04209074057449,0.00712530852618117,"Medium"
"Saturated First Stage",-5.75730399678998,-1.31248219261602,4.52890882328037e-09,-1.044674662446,0.9053212547397,415,0.0415,0,0,-1.04209074057449,0.9053212547397,"Medium"
