"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Saturated First Stage",-17.380284563375,12.3420272508328,4.85656193874811e-66,-1.26491219548278,2.68921849697451e-35,1302,0.2604,2457,0.4914,-1,2.68921849697451e-35,"Medium"
"Forest",-30.7125387859694,6.23183274945785,1.93562063796916e-207,-4.46721640112132,2.30504762628093e-10,527,0.1054,687,0.1374,-1,2.30504762628093e-10,"Medium"
"Saturated First Stage",-25.1426308197184,3.91016369812711,9.54187268328844e-132,-4.4611464071641,4.61167964469096e-05,527,0.1054,1216,0.2432,-1,4.61167964469096e-05,"Medium"
"Forest",-2.49046762463617,19.5104366970622,0.00637875591144003,3.32971073063092,4.47570900679656e-85,477,0.0954,279,0.0558,1,0.00637875591144003,"Medium"
"Saturated First Stage",0.885729019152067,16.1744309754498,0.812096876471379,3.40574770569602,3.82001751967147e-59,477,0.0954,0,0,1,0.812096876471379,"Medium"
"Forest",-23.671315691208,18.3669991690864,3.56077760494715e-124,0.0234122892028008,1.20697353457316e-75,2031,0.4062,2282,0.4564,1,3.56077760494715e-124,"Medium"
"Saturated First Stage",-14.4174089839681,13.9831021736255,1.68650604511256e-46,-0.102712102756596,9.88399972290521e-45,2031,0.4062,2500,0.5,1,1.68650604511256e-46,"Medium"
"Forest",-18.6985348260679,37.2556590452411,2.54418731869618e-78,2.97903691084629,4.29023392387822e-304,896,0.1792,1816,0.3632,1,2.54418731869618e-78,"Medium"
"Saturated First Stage",-17.5948865660406,33.8066322999481,1.39833687590671e-67,2.89993497978296,7.87896067305682e-251,896,0.1792,1801,0.3602,1,1.39833687590671e-67,"Medium"
"Forest",-24.6164947436065,7.10182347248252,4.2059364693913e-134,-3.44015266018134,6.15607176548953e-13,585,0.117,604,0.1208,-1,6.15607176548953e-13,"Medium"
"Saturated First Stage",-19.7142608311105,4.68816666002889,1.12688911646548e-83,-3.46869844013013,1.37831742291511e-06,585,0.117,641,0.1282,-1,1.37831742291511e-06,"Medium"
"Forest",-19.1581482500946,19.8652426981966,4.1382895877897e-82,-0.411552581220486,4.06789691681931e-88,2100,0.42,2331,0.4662,-1,4.06789691681931e-88,"Medium"
"Saturated First Stage",-16.6046291661547,15.0353923951187,1.30561788871739e-60,-0.337070688563264,2.15244928516327e-51,2100,0.42,2500,0.5,-1,2.15244928516327e-51,"Medium"
"Forest",-14.7785953590454,34.8851440863658,1.00660512643303e-49,5.9061253079358,6.24487567676575e-267,549,0.1098,1019,0.2038,1,1.00660512643303e-49,"Medium"
"Saturated First Stage",-4.79694360162123,24.0804655712472,8.28986245351367e-07,6.11669887355159,2.00255566225096e-128,549,0.1098,746,0.1492,1,8.28986245351367e-07,"Medium"
"Forest",-13.8497813846955,28.8687446439588,6.37999205859791e-44,3.15168439717228,1.47398408506324e-183,798,0.1596,1753,0.3506,1,6.37999205859791e-44,"Medium"
"Saturated First Stage",-9.21375453557695,22.1748341820953,2.26911367745539e-20,3.26264137867585,3.00482588340165e-109,798,0.1596,2482,0.4964,1,2.26911367745539e-20,"Medium"
"Forest",-11.1080333357801,39.0870600591349,5.73284436036246e-29,3.20915763775802,0,671,0.1342,1189,0.2378,1,5.73284436036246e-29,"Medium"
"Saturated First Stage",-10.4870673208535,27.1006361058521,9.09765467336868e-26,3.15726259269071,4.83893033593951e-162,671,0.1342,1742,0.3484,1,9.09765467336868e-26,"Medium"
"Forest",-31.3695849116677,20.2842392765181,2.63046427084507e-216,-1.01375845342393,8.85912925087828e-92,1493,0.2986,2734,0.5468,1,2.63046427084507e-216,"Medium"
"Saturated First Stage",-25.8750537061376,22.0426653490269,6.17686126418809e-139,-0.883044566618212,5.61631702126141e-108,1493,0.2986,2987,0.5974,1,6.17686126418809e-139,"Medium"
"Forest",-23.3460389132704,21.6466350929622,7.55974548402668e-121,-0.112097336035939,3.26915924788768e-104,1245,0.249,2518,0.5036,-1,3.26915924788768e-104,"Medium"
"Saturated First Stage",-17.0266282058347,15.7951356455198,1.54539415086292e-63,-0.242254577288512,1.68034777153923e-56,1245,0.249,2501,0.5002,-1,1.68034777153923e-56,"Medium"
"Forest",-9.12408306452977,8.9824761508991,3.61730355196189e-20,0.0814423445642577,1.32370187933253e-19,2352,0.4704,2314,0.4628,-1,1.32370187933253e-19,"Medium"
"Saturated First Stage",-5.07797236294836,5.76375953673281,1.97681838435646e-07,0.14340810902728,4.11302977188002e-09,2352,0.4704,2771,0.5542,-1,4.11302977188002e-09,"Medium"
"Forest",-33.6943250009598,8.81071008209122,3.50003397014397e-249,-3.96242153158953,6.2177800710438e-19,895,0.179,970,0.194,-1,6.2177800710438e-19,"Medium"
"Saturated First Stage",-29.3535446891788,9.80853850716847,3.73513456254373e-175,-3.95716619229513,5.17280183099452e-23,895,0.179,1080,0.216,-1,5.17280183099452e-23,"Medium"
"Forest",-13.0426653371384,24.2540879745589,3.49838029640458e-39,1.56062512329314,2.99353174487099e-130,914,0.1828,1440,0.288,1,3.49838029640458e-39,"Medium"
"Saturated First Stage",-4.84037434059122,12.9376408750847,6.67521112468176e-07,1.48732413388591,1.37987194921306e-38,914,0.1828,2439,0.4878,1,6.67521112468176e-07,"Medium"
"Forest",-44.020140986228,23.406308058466,0,-4.2835243584062,1.84302206253933e-121,793,0.1586,1615,0.323,-1,1.84302206253933e-121,"Medium"
"Saturated First Stage",-42.2029473801153,16.8849400986894,0,-4.45068911225281,2.90376147007149e-64,793,0.1586,1545,0.309,-1,2.90376147007149e-64,"Medium"
"Forest",-2.44097352073347,14.1274833478318,0.00732386436866033,2.06070635788137,1.28585850277064e-45,632,0.1264,368,0.0736,1,0.00732386436866033,"Medium"
"Saturated First Stage",1.39425292914509,13.1837058830794,0.918348343298709,2.10569204798688,5.4453400604031e-40,632,0.1264,0,0,1,0.918348343298709,"Medium"
"Forest",-22.9345153091988,24.0802231044634,1.05169253916714e-116,-0.414171265012037,2.01430236426419e-128,2286,0.4572,2713,0.5426,1,1.05169253916714e-116,"Medium"
"Saturated First Stage",-22.6228127102128,19.9392909435349,2.94938036033804e-108,-0.432118008217803,9.28389566418353e-89,2286,0.4572,2583,0.5166,1,2.94938036033804e-108,"Medium"
"Forest",-23.0368708276674,16.1878621144637,9.95845705250754e-118,-1.86073107689378,3.07129701904691e-59,1123,0.2246,1947,0.3894,-1,3.07129701904691e-59,"Medium"
"Saturated First Stage",-26.2529276782635,16.8541212675829,1.04826963968104e-142,-1.81279439943508,4.89258330184421e-64,1123,0.2246,1830,0.366,-1,4.89258330184421e-64,"Medium"
"Forest",-10.9800852482205,10.1878920531073,2.38236982890171e-28,-0.267955696343377,1.12290455044527e-24,1439,0.2878,2654,0.5308,1,2.38236982890171e-28,"Medium"
"Saturated First Stage",-8.53071101291634,7.68327428010836,9.52648142918358e-18,-0.239742339454656,7.75365399976386e-15,1439,0.2878,2494,0.4988,1,9.52648142918358e-18,"Medium"
"Forest",-8.73315384496279,7.25088735369458,1.23833927621843e-18,-0.0483478294850976,2.07024970776971e-13,1879,0.3758,2525,0.505,1,1.23833927621843e-18,"Medium"
"Saturated First Stage",-3.16521143119671,3.55964844531529,0.000779512891010795,0.0790690629792941,0.000185675788855971,1879,0.3758,2500,0.5,1,0.000779512891010795,"Medium"
"Forest",-51.0439837594876,27.7756191257307,0,-1.56753965864773,4.27407503630688e-170,1070,0.214,2195,0.439,-1,4.27407503630688e-170,"Medium"
"Saturated First Stage",-40.5981643104025,31.4941723912004,6.27462963486745e-312,-1.53745873650078,5.21926326997451e-218,1070,0.214,2402,0.4804,-1,5.21926326997451e-218,"Medium"
"Forest",-24.8412615241103,19.2476327144027,1.60701274423266e-136,-0.096206600665423,7.38811233187327e-83,1262,0.2524,2509,0.5018,-1,7.38811233187327e-83,"Medium"
"Saturated First Stage",-23.2367746405683,21.4011868129684,8.47480700392526e-114,-0.369470228057428,6.512507169169e-102,1262,0.2524,2481,0.4962,-1,6.512507169169e-102,"Medium"
"Forest",-22.7785155987875,12.1789386981019,3.74426308811186e-115,-2.12881604648075,2.01242556272225e-34,1216,0.2432,1432,0.2864,-1,2.01242556272225e-34,"Medium"
"Saturated First Stage",-20.2537190135466,9.27776228179327,5.08335845107977e-88,-2.14964136048729,8.6537570473087e-21,1216,0.2432,1248,0.2496,-1,8.6537570473087e-21,"Medium"
"Forest",-36.5085828124414,13.415914395884,4.05237407673107e-292,-5.93769044888784,2.43939063737015e-41,495,0.099,884,0.1768,-1,2.43939063737015e-41,"Medium"
"Saturated First Stage",-39.4602085378435,5.47057356090955,6.03617420525108e-297,-5.85797724675932,2.24290733905684e-08,495,0.099,1209,0.2418,-1,2.24290733905684e-08,"Medium"
"Forest",-33.1621871789011,22.7089050611684,1.88970756963146e-241,-2.43134741490609,1.82922168448833e-114,1736,0.3472,1639,0.3278,-1,1.82922168448833e-114,"Medium"
"Saturated First Stage",-29.712145752309,14.999336109005,4.4952638921716e-179,-2.42640695875123,3.70786751268857e-51,1736,0.3472,1710,0.342,-1,3.70786751268857e-51,"Medium"
"Forest",-12.2479018993232,31.6614657211068,8.61992201080478e-35,3.05997709029097,2.63657490430761e-220,799,0.1598,1771,0.3542,1,8.61992201080478e-35,"Medium"
"Saturated First Stage",-11.5059262545427,26.8569723141645,1.47852822952716e-30,3.12916927292733,3.49629287405574e-159,799,0.1598,2024,0.4048,1,1.47852822952716e-30,"Medium"
"Forest",-28.7019176078725,21.7777049970324,1.80534544041209e-181,-1.82652387577388,1.88757797482903e-105,959,0.1918,1988,0.3976,-1,1.88757797482903e-105,"Medium"
"Saturated First Stage",-30.7272192825922,21.8176277068282,2.39716458070263e-190,-1.82536229531067,7.8918755068407e-106,959,0.1918,1784,0.3568,-1,7.8918755068407e-106,"Medium"
"Forest",-18.4273476877308,18.8453347552009,3.96377847531138e-76,-1.15157196919713,1.60464286547715e-79,1706,0.3412,3047,0.6094,1,3.96377847531138e-76,"Medium"
"Saturated First Stage",-14.6377601458427,10.3017376133328,7.70717888961082e-48,-1.06972520780589,3.45999380289937e-25,1706,0.3412,3333,0.6666,1,7.70717888961082e-48,"Medium"
"Forest",-1.26584684853949,27.6242606696577,0.102783959347768,4.20664734706647,2.8447288112228e-168,362,0.0724,175,0.035,1,0.102783959347768,"Medium"
"Saturated First Stage",2.3823230073987,23.5098821242722,0.991379480124671,4.18378130113292,1.61598079221193e-122,362,0.0724,0,0,1,0.991379480124671,"Medium"
"Forest",-27.7170237595835,13.4041225490218,2.17688478879534e-169,-5.24675587235336,2.85978648485683e-41,566,0.1132,979,0.1958,-1,2.85978648485683e-41,"Medium"
"Saturated First Stage",-28.4292060628599,9.0503270904559,3.31010072975382e-165,-5.19011935579517,7.12703574636459e-20,566,0.1132,779,0.1558,-1,7.12703574636459e-20,"Medium"
"Forest",-28.2104101517719,18.6702761670651,2.17904908034608e-175,-2.04703276833218,4.32024189424676e-78,1009,0.2018,1921,0.3842,-1,4.32024189424676e-78,"Medium"
"Saturated First Stage",-30.6238255032514,19.8164481194403,3.46594169383164e-189,-2.02500727453642,1.07370329958486e-87,1009,0.2018,2438,0.4876,-1,1.07370329958486e-87,"Medium"
"Forest",-22.0166356635247,8.24810305096015,9.97695311276101e-108,-2.55261085010318,8.04642850720207e-17,509,0.1018,825,0.165,-1,8.04642850720207e-17,"Medium"
"Saturated First Stage",-13.5360617815602,2.0324587262544,2.5185124901556e-41,-2.47979945100386,0.0210536190451668,509,0.1018,1328,0.2656,-1,0.0210536190451668,"Medium"
"Forest",-39.7824651506334,5.37105804790349,0,-6.64643944010727,3.91380025523116e-08,234,0.0468,383,0.0766,-1,3.91380025523116e-08,"Medium"
"Saturated First Stage",-40.3273074997235,-0.482725081737512,2.41879299950478e-308,-6.78357204706166,0.685354524112229,234,0.0468,0,0,-1,0.685354524112229,"Medium"
"Forest",-20.8576749996292,20.6452510989508,6.4915721449674e-97,1.04825743093205,5.3850734138374e-95,1114,0.2228,2099,0.4198,1,6.4915721449674e-97,"Medium"
"Saturated First Stage",-12.1419437130167,16.3959626312017,9.3432747612811e-34,1.07832660536717,1.02188681755462e-60,1114,0.2228,1837,0.3674,1,9.3432747612811e-34,"Medium"
"Forest",-19.1072764930139,16.0816561099079,1.09818269749718e-81,-1.09634368377279,1.71541664623893e-58,1067,0.2134,1800,0.36,-1,1.71541664623893e-58,"Medium"
"Saturated First Stage",-17.5775372502629,12.2491588336367,1.86546122460344e-67,-1.18718932422098,8.48736973073958e-35,1067,0.2134,1623,0.3246,-1,8.48736973073958e-35,"Medium"
"Forest",-27.268910292862,23.3000693138571,4.95895420333157e-164,-0.941545001954959,2.21304124557966e-120,2333,0.4666,2213,0.4426,-1,2.21304124557966e-120,"Medium"
"Saturated First Stage",-25.3711621046173,20.9603826968995,5.66964445352236e-134,-0.9435975877137,7.54346569463405e-98,2333,0.4666,2501,0.5002,-1,7.54346569463405e-98,"Medium"
"Forest",-26.1266467684127,22.9291299957687,9.08077398419919e-151,-1.50002635693678,1.19021006453571e-116,980,0.196,1938,0.3876,-1,1.19021006453571e-116,"Medium"
"Saturated First Stage",-25.4175885372414,17.0144828416727,1.99265568378372e-134,-1.51372697563529,3.20685090327699e-65,980,0.196,1870,0.374,-1,3.20685090327699e-65,"Medium"
"Forest",-7.31154605551148,29.4213891142321,1.32042988181069e-13,4.82297392325181,1.4627037010726e-190,332,0.0664,435,0.087,1,1.32042988181069e-13,"Medium"
"Saturated First Stage",1.19747514442239,21.779923229141,0.88441085528416,4.86060116935099,1.79837345446317e-105,332,0.0664,0,0,1,0.88441085528416,"Medium"
"Forest",-37.767059845065,18.7037070317576,0,-4.34442457188467,2.30899004222847e-78,690,0.138,1337,0.2674,-1,2.30899004222847e-78,"Medium"
"Saturated First Stage",-29.6476417315722,9.63365312855499,2.29216698581248e-178,-4.2173126622003,2.88214727805751e-22,690,0.138,2005,0.401,-1,2.88214727805751e-22,"Medium"
"Forest",-16.7846421179435,27.4838131405857,1.58064642476969e-63,0.841380458518737,1.37064001274963e-166,2260,0.452,2209,0.4418,1,1.58064642476969e-63,"Medium"
"Saturated First Stage",-13.1696239597674,18.215972160028,2.91203809925569e-39,0.801187018764454,1.92754541587851e-74,2260,0.452,2500,0.5,1,2.91203809925569e-39,"Medium"
"Forest",-17.3106240929276,23.4533564980101,1.95576082051824e-67,1.11434411695619,6.1083328964583e-122,1601,0.3202,2193,0.4386,1,1.95576082051824e-67,"Medium"
"Saturated First Stage",-16.8669212361237,21.5697749185488,2.01528944274984e-62,1.02009278184615,1.72685195552607e-103,1601,0.3202,2506,0.5012,1,2.01528944274984e-62,"Medium"
"Forest",-11.3669717685936,48.3890561363454,3.0534851049726e-30,6.57717991535572,0,451,0.0902,948,0.1896,1,3.0534851049726e-30,"Medium"
"Saturated First Stage",-8.63434961292911,34.2890556641207,3.91940962583797e-18,6.30428518088377,5.71258329082567e-258,451,0.0902,430,0.086,1,3.91940962583797e-18,"Medium"
"Forest",-8.09816682633899,34.6212633702465,2.7896762221463e-16,5.35241657425085,6.04784285227178e-263,398,0.0796,626,0.1252,1,2.7896762221463e-16,"Medium"
"Saturated First Stage",-1.55593639695178,25.9537073725491,0.05989331694566,5.29441912074047,8.25635796326132e-149,398,0.0796,967,0.1934,1,0.05989331694566,"Medium"
"Forest",-19.3356732840945,16.9046465467996,1.34566010791589e-83,-0.196683537124316,2.07905237118351e-64,1328,0.2656,2507,0.5014,1,1.34566010791589e-83,"Medium"
"Saturated First Stage",-13.5790338363202,12.9333205772025,1.4315345010634e-41,-0.194741172872464,1.45966352213759e-38,1328,0.2656,2548,0.5096,1,1.4315345010634e-41,"Medium"
"Forest",-25.0392294164048,13.7414644607606,1.14369810593721e-138,-0.576511925586836,2.86524069053581e-43,1115,0.223,2174,0.4348,-1,2.86524069053581e-43,"Medium"
"Saturated First Stage",-14.3988349459796,11.9490860492681,2.18324598333895e-46,-0.547015403409047,3.28215716638612e-33,1115,0.223,2532,0.5064,-1,3.28215716638612e-33,"Medium"
"Forest",-8.88088165155971,27.6534899107606,3.31662488339505e-19,2.72565697273902,1.26687039336455e-168,767,0.1534,1380,0.276,1,3.31662488339505e-19,"Medium"
"Saturated First Stage",-9.09516841768377,23.2855287552001,6.68253846127715e-20,2.70851949213143,3.10706944227143e-120,767,0.1534,1235,0.247,1,6.68253846127715e-20,"Medium"
"Forest",0.0744545837633486,23.1099452412083,0.529675661139455,4.26358662799454,1.83894332943882e-118,229,0.0458,0,0,1,0.529675661139455,"Medium"
"Saturated First Stage",2.32704417332594,14.8840014861223,0.989998635443238,4.16179828786263,2.09345317169946e-50,229,0.0458,0,0,1,0.989998635443238,"Medium"
"Forest",-24.1871740494254,29.8497650069626,1.51788758030264e-129,-0.471909796108576,4.42030212923004e-196,1775,0.355,2602,0.5204,1,1.51788758030264e-129,"Medium"
"Saturated First Stage",-25.8723765046358,23.5026382591624,6.5664711349887e-139,-0.554720431068664,1.91654735394165e-122,1775,0.355,2527,0.5054,1,6.5664711349887e-139,"Medium"
"Forest",-5.40533003172999,25.0546867251271,3.23445844922193e-08,3.83519212075888,7.76074483124743e-139,424,0.0848,485,0.097,1,3.23445844922193e-08,"Medium"
"Saturated First Stage",-1.67869966134,20.5698034670437,0.0466366020927953,3.85165518586956,2.55864830510917e-94,424,0.0848,773,0.1546,1,0.0466366020927953,"Medium"
"Forest",-14.1117895413111,25.6885135433898,1.60659661983924e-45,2.16305383300623,7.8543488974029e-146,1073,0.2146,1420,0.284,1,1.60659661983924e-45,"Medium"
"Saturated First Stage",-7.30913066617391,19.238408397495,1.55767019228803e-13,2.27705546719252,8.82733176902504e-83,1073,0.2146,1664,0.3328,1,1.55767019228803e-13,"Medium"
"Forest",-15.4356211230626,15.4419752010205,4.71441526770818e-54,0.345728989383728,4.27215072651558e-54,1144,0.2288,2390,0.478,1,4.71441526770818e-54,"Medium"
"Saturated First Stage",-15.1572214354288,17.6258657892929,4.5166779038508e-51,0.417971776918002,7.79813620807365e-70,1144,0.2288,1958,0.3916,1,4.5166779038508e-51,"Medium"
"Forest",-37.6311776960319,29.6192597784306,0,-0.773619134955311,4.22132076049737e-193,1250,0.25,2284,0.4568,-1,4.22132076049737e-193,"Medium"
"Saturated First Stage",-28.0931748505196,24.6467166557,1.20101768094493e-161,-0.646364950758044,1.99543047717198e-134,1250,0.25,2502,0.5004,-1,1.99543047717198e-134,"Medium"
"Forest",-20.1586021738635,37.8307153640319,1.13090938241565e-90,4.77211034087636,0,623,0.1246,1271,0.2542,1,1.13090938241565e-90,"Medium"
"Saturated First Stage",-10.756602693944,41.3714703189116,5.40090401608104e-27,4.84268906070518,0,623,0.1246,1346,0.2692,1,5.40090401608104e-27,"Medium"
"Forest",-30.0314444705785,6.91081524204026,1.90738019416358e-198,-4.16415226584545,2.4093816080302e-12,446,0.0892,727,0.1454,-1,2.4093816080302e-12,"Medium"
"Saturated First Stage",-20.8774708079601,2.30987043730041,3.61738278099581e-93,-4.37185997444573,0.0104476640972644,446,0.0892,659,0.1318,-1,0.0104476640972644,"Medium"
"Forest",-25.2424581644852,25.3995197592008,6.85255627114055e-141,-0.84915902960282,1.27643151517487e-142,1173,0.2346,2391,0.4782,-1,1.27643151517487e-142,"Medium"
"Saturated First Stage",-31.2990305103468,27.4846645022758,8.24188855093181e-197,-0.804570364434392,1.33889931599234e-166,1173,0.2346,2260,0.452,-1,1.33889931599234e-166,"Medium"
"Forest",-24.7618970857459,13.3379390321771,1.15412789936014e-135,-2.77933643085815,6.96282096281799e-41,700,0.14,1349,0.2698,-1,6.96282096281799e-41,"Medium"
"Saturated First Stage",-20.4123139758707,7.91827639995365,2.56873188651097e-89,-2.72542469036081,1.20412774130541e-15,700,0.14,2127,0.4254,-1,1.20412774130541e-15,"Medium"
"Forest",-23.9404483241222,19.9029295423086,5.80969838765286e-127,-2.6800602676431,1.91912974380563e-88,896,0.1792,1720,0.344,-1,1.91912974380563e-88,"Medium"
"Saturated First Stage",-27.3775748844747,14.8828640254484,3.60925929873194e-154,-2.64489187393855,2.12935689507045e-50,896,0.1792,1993,0.3986,-1,2.12935689507045e-50,"Medium"
"Forest",-30.244037116274,26.5364577014169,3.12484689353144e-201,0.467238721738096,1.84047296341449e-155,1612,0.3224,2437,0.4874,1,3.12484689353144e-201,"Medium"
"Saturated First Stage",-28.8442681877502,31.097309014578,1.20514262910263e-169,0.489553206456989,1.30948574368502e-212,1612,0.3224,2503,0.5006,1,1.20514262910263e-169,"Medium"
"Forest",-18.8134038149238,5.94475446402144,2.93241717038851e-79,-3.06755510449459,1.38435776866174e-09,643,0.1286,436,0.0872,-1,1.38435776866174e-09,"Medium"
"Saturated First Stage",-16.446289479114,0.567178191522409,1.57454824617999e-59,-3.14778638096164,0.285296561638571,643,0.1286,112,0.0224,-1,0.285296561638571,"Medium"
"Forest",-13.2258323307686,33.0596197267399,3.11221761357721e-40,4.25625678648721,5.65777143989074e-240,552,0.1104,899,0.1798,1,3.11221761357721e-40,"Medium"
"Saturated First Stage",-7.43429875114588,27.1092737272271,6.152083428149e-14,4.08965642845205,3.8276595846052e-162,552,0.1104,1086,0.2172,1,6.152083428149e-14,"Medium"
"Forest",-12.1120372177467,18.6674208218674,4.56002428205755e-34,0.846672666350486,4.55747837812023e-78,1607,0.3214,2774,0.5548,-1,4.55747837812023e-78,"Medium"
"Saturated First Stage",-10.4783365807652,15.3346230695046,9.95790593344724e-26,0.856944896157265,2.24435356185157e-53,1607,0.3214,2734,0.5468,-1,2.24435356185157e-53,"Medium"
"Forest",-13.0965988927801,16.3184549843672,1.72172842018087e-39,-0.234742005101507,3.64794200957311e-60,1169,0.2338,2198,0.4396,-1,3.64794200957311e-60,"Medium"
"Saturated First Stage",-9.84080261319541,8.35454853260945,6.02933072062817e-23,-0.30164350657878,3.2841719461126e-17,1169,0.2338,2173,0.4346,-1,3.2841719461126e-17,"Medium"
"Forest",-2.96879387994803,18.6156686825103,0.00149485533079836,3.17761224996523,1.1992359355602e-77,327,0.0654,202,0.0404,1,0.00149485533079836,"Medium"
"Saturated First Stage",1.93905405609092,13.9967768293988,0.973724469741258,3.14893423617499,8.15508722579643e-45,327,0.0654,0,0,1,0.973724469741258,"Medium"
"Forest",-14.4909997189903,4.16734515360813,6.90589233767084e-48,-1.69446381980895,1.5408385495484e-05,620,0.124,622,0.1244,-1,1.5408385495484e-05,"Medium"
"Saturated First Stage",-9.25611875350595,0.494670934018392,1.53775576170639e-20,-1.56168792963581,0.310416210976609,620,0.124,1697,0.3394,-1,0.310416210976609,"Medium"
"Forest",-26.0869841144849,19.3897234347854,2.56140194224065e-150,-0.160447285491343,4.71211214149185e-84,1665,0.333,2627,0.5254,1,2.56140194224065e-150,"Medium"
"Saturated First Stage",-19.9961580511698,19.3513124200749,6.21419047199472e-86,-0.146336751475646,9.93585593754649e-84,1665,0.333,2505,0.501,1,6.21419047199472e-86,"Medium"
"Forest",-5.56840081393791,26.9567187603162,1.28543951616904e-08,3.68742965346234,2.37911641755588e-160,407,0.0814,409,0.0818,1,1.28543951616904e-08,"Medium"
"Saturated First Stage",-2.15602811135271,20.5180424444541,0.015564559015622,3.71013543623593,7.4287774586638e-94,407,0.0814,460,0.092,1,0.015564559015622,"Medium"
"Forest",-24.6822096171972,29.1776509251456,8.30282416379864e-135,1.47840620745633,1.86310205333249e-187,2487,0.4974,2841,0.5682,-1,1.86310205333249e-187,"Medium"
"Saturated First Stage",-22.3764437344863,29.158095739065,4.5674799569659e-106,1.39430691371369,3.2979297682296e-187,2487,0.4974,2608,0.5216,-1,3.2979297682296e-187,"Medium"
"Forest",-20.9976676073345,18.0933177232369,3.44426793882339e-98,0.603650248076952,1.79881078804722e-73,1432,0.2864,2583,0.5166,-1,1.79881078804722e-73,"Medium"
"Saturated First Stage",-11.7992553229723,14.8711669928792,5.17884578839073e-32,0.586084963339589,2.53607152735554e-50,1432,0.2864,2500,0.5,-1,2.53607152735554e-50,"Medium"
"Forest",-18.9883651101296,27.5950078667762,1.06426369427011e-80,2.13557191398125,6.38648273021943e-168,888,0.1776,1781,0.3562,1,1.06426369427011e-80,"Medium"
"Saturated First Stage",-14.6954261040464,29.8530273836873,3.41305587627961e-48,2.12676152140452,4.00968428105122e-196,888,0.1776,2323,0.4646,1,3.41305587627961e-48,"Medium"
"Forest",-7.8018914795159,21.0848425919061,3.04930411423862e-15,2.8989534398413,5.47888075354676e-99,813,0.1626,913,0.1826,1,3.04930411423862e-15,"Medium"
"Saturated First Stage",-0.422242491285585,16.2879652775412,0.336433110475691,3.02957513050199,6.00804632219194e-60,813,0.1626,1607,0.3214,1,0.336433110475691,"Medium"
"Forest",-8.34761505059505,10.1111923586575,3.48275835833597e-17,0.373670402697031,2.46404027359565e-24,1258,0.2516,2209,0.4418,1,3.48275835833597e-17,"Medium"
"Saturated First Stage",-5.00077139931004,5.81347431445418,2.9528933495293e-07,0.278647830270853,3.05946822454281e-09,1258,0.2516,1755,0.351,1,2.9528933495293e-07,"Medium"
"Forest",-46.9603625121632,37.3102936825187,0,-0.82436528480681,5.58743964535089e-305,1285,0.257,2409,0.4818,-1,5.58743964535089e-305,"Medium"
"Saturated First Stage",-23.2220278520927,18.7514878057802,1.15513112540726e-113,-0.997516062510378,9.41250570118629e-79,1285,0.257,2197,0.4394,-1,9.41250570118629e-79,"Medium"
"Forest",-29.1971408422511,9.09894259767358,1.05413102045274e-187,-4.10324421887294,4.56077684837885e-20,452,0.0904,776,0.1552,-1,4.56077684837885e-20,"Medium"
"Saturated First Stage",-30.404320586421,3.12898712723244,9.86078937047092e-187,-4.13662818559207,0.000877049963526048,452,0.0904,1184,0.2368,-1,0.000877049963526048,"Medium"
"Forest",-9.51995031658942,40.1753127622163,8.6630938625404e-22,6.61839709312943,0,406,0.0812,743,0.1486,1,8.6630938625404e-22,"Medium"
"Saturated First Stage",-1.05565610519474,37.1303171117831,0.145588232411572,6.43781509991953,4.55569136308334e-302,406,0.0812,1332,0.2664,1,0.145588232411572,"Medium"
"Forest",-28.2821319986001,25.152766099513,2.86642643106269e-176,-0.926701564826033,6.59037965103284e-140,1680,0.336,2374,0.4748,-1,6.59037965103284e-140,"Medium"
"Saturated First Stage",-22.8051476366063,18.9890671100093,6.86236498041574e-110,-0.860317315865396,1.05013250317269e-80,1680,0.336,2307,0.4614,-1,1.05013250317269e-80,"Medium"
"Forest",-12.5068158201869,26.8711973015051,3.42580383527167e-36,2.45722019129469,2.38460597842659e-159,811,0.1622,1430,0.286,1,3.42580383527167e-36,"Medium"
"Saturated First Stage",-11.7216419707088,25.0285823916776,1.26677868796497e-31,2.40507307095726,1.49365709283085e-138,811,0.1622,1471,0.2942,1,1.26677868796497e-31,"Medium"
"Forest",-1.11248141889381,34.531397640236,0.132965607463499,6.82587835998815,1.355748060319e-261,73,0.0146,42,0.0084,1,0.132965607463499,"Medium"
"Saturated First Stage",1.74657881918201,31.0958183901327,0.959614024510276,6.69646144153078,1.37167913151721e-212,73,0.0146,0,0,1,0.959614024510276,"Medium"
"Forest",-12.7215016060823,42.704139626074,2.2457248487629e-37,4.42120437557634,0,725,0.145,1414,0.2828,1,2.2457248487629e-37,"Medium"
"Saturated First Stage",-9.24121633047884,33.9785675960056,1.76363554015278e-20,4.4868273540207,2.30935397082977e-253,725,0.145,1729,0.3458,1,1.76363554015278e-20,"Medium"
"Forest",-17.1926488812519,18.8184578408165,1.50719902187055e-66,-0.304364986890493,2.6656921620013e-79,1989,0.3978,2280,0.456,-1,2.6656921620013e-79,"Medium"
"Saturated First Stage",-17.0906060573631,15.2898753906282,5.49099566259042e-64,-0.265927221578485,4.46604433389256e-53,1989,0.3978,2179,0.4358,-1,4.46604433389256e-53,"Medium"
