"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier","N"
"Saturated First Stage",0.609237358723279,7.56183904088882,0.72880951231121,0.998429825822813,1.98704988536762e-14,1102,0.0551,0,0,0.996100706645047,0.72880951231121,"Large"
"Forest",-12.620396049003,8.75816838760612,8.14997291378434e-37,-0.553407328568562,9.92242816935082e-19,3112,0.1556,3218,0.1609,-0.557602050805312,9.92242816935082e-19,"Large"
"Saturated First Stage",-11.6071217225701,5.37934565811353,2.99370480512188e-31,-0.560794755685526,3.73785265798895e-08,3112,0.1556,4205,0.21025,-0.557602050805312,3.73785265798895e-08,"Large"
"Forest",-5.36573877120284,8.70953612662839,4.03092758154331e-08,0.755772238785788,1.52560425538929e-18,2024,0.1012,2108,0.1054,0.791987735286774,4.03092758154331e-08,"Large"
"Saturated First Stage",-2.12053066597501,8.74809874552757,0.0169929455754523,0.792288218074531,1.08488681226193e-18,2024,0.1012,985,0.04925,0.791987735286774,0.0169929455754523,"Large"
"Forest",-10.1284130043612,4.92727967557338,2.06651351048429e-24,-0.771875021065747,4.16911814963579e-07,1966,0.0983,2012,0.1006,-0.766647808614668,4.16911814963579e-07,"Large"
"Saturated First Stage",-8.1876834021878,1.56473298070263,1.49421495050987e-16,-0.780698934763077,0.0588227659482133,1966,0.0983,2778,0.1389,-0.766647808614668,0.0588227659482133,"Large"
"Forest",-7.39596380333928,4.93062923035639,7.01931235876026e-14,-0.211576362530993,4.09825862122535e-07,3434,0.1717,4059,0.20295,-0.197903035886712,4.09825862122535e-07,"Large"
"Saturated First Stage",-4.68919613404807,3.33778800047795,1.3895729071975e-06,-0.208781392772651,0.000422240773016573,3434,0.1717,4899,0.24495,-0.197903035886712,0.000422240773016573,"Large"
"Forest",-12.1503921855974,2.6683613690657,2.85455366663248e-34,-1.36419346166512,0.00381111134556059,564,0.0282,620,0.031,-1.37766326331257,0.00381111134556059,"Large"
"Saturated First Stage",-10.6486468319872,-2.26779694972558,1.22427593083118e-26,-1.3625305778849,0.988329207291581,564,0.0282,0,0,-1.37766326331257,0.988329207291581,"Large"
"Forest",-8.42535289151088,14.3576610019522,1.79832300559488e-17,0.888105696964447,4.76963079941548e-47,2809,0.14045,2054,0.1027,0.901256223820085,1.79832300559488e-17,"Large"
"Saturated First Stage",-2.01427351842348,9.71743728525507,0.0220037879193869,0.903688953372749,1.27047978022839e-22,2809,0.14045,2573,0.12865,0.901256223820085,0.0220037879193869,"Large"
"Forest",-9.5894039466909,11.9784710731538,4.42976694875734e-22,0.357207016061812,2.30371254757086e-33,3760,0.188,3634,0.1817,0.36374750175342,4.42976694875734e-22,"Large"
"Saturated First Stage",-6.67674746328178,9.17693966532817,1.28644532930594e-11,0.390725274654079,2.21758322763605e-20,3760,0.188,3725,0.18625,0.36374750175342,1.28644532930594e-11,"Large"
"Forest",-8.70386440884237,4.76905721229131,1.60385126882922e-18,-0.512813927527192,9.25450467687629e-07,3101,0.15505,2350,0.1175,-0.504581273018301,9.25450467687629e-07,"Large"
"Saturated First Stage",-6.49971339341546,1.5052082901751,4.21571173843861e-11,-0.463460295105039,0.0661352672297866,3101,0.15505,2104,0.1052,-0.504581273018301,0.0661352672297866,"Large"
"Forest",-9.17725691315767,11.2741343645163,2.21106159234212e-20,0.687178388448533,8.80510725353406e-30,2798,0.1399,2841,0.14205,0.672395036832979,2.21106159234212e-20,"Large"
"Saturated First Stage",-4.84251653717379,12.2805715467892,6.5064336964086e-07,0.67052944012355,5.75908281647981e-35,2798,0.1399,2908,0.1454,0.672395036832979,6.5064336964086e-07,"Large"
"Forest",-6.21385369939763,9.26064908550093,2.58503337925248e-10,0.517226998956287,1.01596589747944e-20,1516,0.0758,2722,0.1361,0.519599480322818,2.58503337925248e-10,"Large"
"Saturated First Stage",-1.32347158925214,6.2200967323918,0.0928544424150006,0.513671144753691,2.48424236136399e-10,1516,0.0758,3683,0.18415,0.519599480322818,0.0928544424150006,"Large"
"Forest",-8.80493392878835,10.6283001371579,6.54648431427342e-19,0.00971837500527964,1.10043653444237e-26,4254,0.2127,4665,0.23325,0.013599979569676,6.54648431427342e-19,"Large"
"Saturated First Stage",-6.95159919171535,6.88518978747615,1.91874393830366e-12,-0.00548508601215831,2.8855271592012e-12,4254,0.2127,5000,0.25,0.013599979569676,1.91874393830366e-12,"Large"
"Forest",-15.7472271817058,8.04987868418005,3.58797375024478e-56,-0.664264780119296,4.14380721650469e-16,3663,0.18315,3513,0.17565,-0.65365478262357,4.14380721650469e-16,"Large"
"Saturated First Stage",-12.5079048495038,5.76954803743653,6.24364316993148e-36,-0.67063459228608,3.9742209372489e-09,3663,0.18315,3984,0.1992,-0.65365478262357,3.9742209372489e-09,"Large"
"Forest",-7.24190993015124,13.0391302155071,2.21204819375823e-13,0.867934164707989,3.66441692635064e-39,1130,0.0565,1413,0.07065,0.891589990058938,2.21204819375823e-13,"Large"
"Saturated First Stage",-1.17060871729246,10.3783617950214,0.120892007313174,0.892065098170553,1.55533513603657e-25,1130,0.0565,1516,0.0758,0.891589990058938,0.120892007313174,"Large"
"Forest",-6.49662764238982,5.90296205420338,4.10702136587467e-11,-0.180059501401035,1.78516208424554e-09,4444,0.2222,4012,0.2006,-0.189994706305206,1.78516208424554e-09,"Large"
"Saturated First Stage",-5.15462467527913,3.14912788551124,1.29499951772657e-07,-0.196277192654581,0.000818792576131354,4444,0.2222,4146,0.2073,-0.189994706305206,0.000818792576131354,"Large"
"Forest",-9.09250019143982,8.32702546462086,4.83936455420446e-20,-0.180704375158782,4.14494586958839e-17,4438,0.2219,4233,0.21165,-0.166109438272064,4.14494586958839e-17,"Large"
"Saturated First Stage",-7.74687758102982,6.26893443947185,5.16661564665314e-15,-0.158041740447017,1.81763568116145e-10,4438,0.2219,4884,0.2442,-0.166109438272064,1.81763568116145e-10,"Large"
"Forest",-9.30725366549963,12.3880361402484,6.55901574620806e-21,0.508094850225869,1.5169102203778e-35,3796,0.1898,3770,0.1885,0.528810214511413,6.55901574620806e-21,"Large"
"Saturated First Stage",-5.66650005494035,10.7760304889422,7.48909610666314e-09,0.510527679114344,2.23375619447051e-27,3796,0.1898,3076,0.1538,0.528810214511413,7.48909610666314e-09,"Large"
"Forest",-11.442467569221,4.11875329151102,1.28242589712485e-30,-0.789243573358883,1.90463852717501e-05,1591,0.07955,1562,0.0781,-0.774430967051944,1.90463852717501e-05,"Large"
"Saturated First Stage",-7.69681351932974,0.225599112277328,7.63509133597954e-15,-0.761954916395795,0.410756615676606,1591,0.07955,343,0.01715,-0.774430967051944,0.410756615676606,"Large"
"Forest",-10.3102872859449,7.39859207754944,3.16558893976576e-25,-0.69881802512105,6.88179705603691e-14,3596,0.1798,3176,0.1588,-0.704599753868712,6.88179705603691e-14,"Large"
"Saturated First Stage",-12.7738756019962,6.29097503957527,2.23563185577072e-37,-0.712798310297484,1.57739032227449e-10,3596,0.1798,3589,0.17945,-0.704599753868712,1.57739032227449e-10,"Large"
"Forest",-12.6581945466069,6.38401616936627,5.03953589709211e-37,-0.824912851294459,8.62514321921523e-11,2004,0.1002,2047,0.10235,-0.834679923844211,8.62514321921523e-11,"Large"
"Saturated First Stage",-8.9185663188524,2.37862115002645,2.77559433401175e-19,-0.844531491608415,0.00868876276537724,2004,0.1002,1496,0.0748,-0.834679923844211,0.00868876276537724,"Large"
"Forest",-5.10000153343928,16.6113267853772,1.69825364851692e-07,0.817088843088647,2.88513554979397e-62,2636,0.1318,3193,0.15965,0.826058255899209,1.69825364851692e-07,"Large"
"Saturated First Stage",-3.19819016535296,12.2539548897431,0.000693622135488349,0.821169580767115,7.99993627166586e-35,2636,0.1318,3490,0.1745,0.826058255899209,0.000693622135488349,"Large"
"Forest",-9.13651432657272,11.9168590925942,3.22488425790072e-20,0.385214880658121,4.83426098491438e-33,3751,0.18755,3706,0.1853,0.400933930949845,3.22488425790072e-20,"Large"
"Saturated First Stage",-7.05645488835961,11.1652736816512,9.10743197200138e-13,0.405174734293813,3.01525923521886e-29,3751,0.18755,3910,0.1955,0.400933930949845,9.10743197200138e-13,"Large"
"Forest",-9.82101869499288,9.36361818035772,4.57075206212444e-23,0.0598664193884539,3.85259421489516e-21,5104,0.2552,4508,0.2254,0.0668543095366285,4.57075206212444e-23,"Large"
"Saturated First Stage",-6.76739879703738,7.27730921442739,6.92377884177209e-12,0.0709458128781404,1.70272051090287e-13,5104,0.2552,5002,0.2501,0.0668543095366285,6.92377884177209e-12,"Large"
"Forest",-10.7557753283011,7.05471667536935,2.78319604708956e-27,-0.704242969626653,8.64763779631349e-13,2162,0.1081,2207,0.11035,-0.704529953425666,8.64763779631349e-13,"Large"
"Saturated First Stage",-9.8124094137546,1.76359385934008,6.29867550000658e-23,-0.736613529941022,0.0389001911558095,2162,0.1081,1880,0.094,-0.704529953425666,0.0389001911558095,"Large"
"Forest",-5.87039812195718,6.63124275156911,2.17374935147209e-09,0.265640165405599,1.66436134843026e-11,2445,0.12225,3023,0.15115,0.251196227959159,2.17374935147209e-09,"Large"
"Saturated First Stage",-1.72554126701782,3.79255768163678,0.0422304487273497,0.199839138126621,7.45518008284036e-05,2445,0.12225,3961,0.19805,0.251196227959159,0.0422304487273497,"Large"
"Forest",-7.86615020913848,6.12366483259863,1.82860691135087e-15,-0.197118145268371,4.57235789072642e-10,4168,0.2084,4148,0.2074,-0.213354107050714,4.57235789072642e-10,"Large"
"Saturated First Stage",-4.92569178849396,2.74038072496277,4.2704916072991e-07,-0.207792002633561,0.00306840257563528,4168,0.2084,5000,0.25,-0.213354107050714,0.00306840257563528,"Large"
"Forest",-7.86325291232771,14.1534447511897,1.87142120430357e-15,0.955212270740052,8.89142516794945e-46,2026,0.1013,2338,0.1169,0.960820483848694,1.87142120430357e-15,"Large"
"Saturated First Stage",-2.2116060393227,13.3214425144994,0.0135082243212768,1.00601015831682,8.68591028771827e-41,2026,0.1013,2175,0.10875,0.960820483848694,0.0135082243212768,"Large"
"Forest",-11.0213081906438,13.5867953712585,1.5082150142124e-28,0.245072780098198,2.39812488793621e-42,4914,0.2457,4881,0.24405,0.235983783513881,1.5082150142124e-28,"Large"
"Saturated First Stage",-10.9965116545399,13.4504905917367,2.87231772774321e-28,0.222626302423832,1.52918216586189e-41,4914,0.2457,5023,0.25115,0.235983783513881,2.87231772774321e-28,"Large"
"Forest",-7.87456654176932,4.54359879365605,1.7096309552779e-15,-0.421607788581797,2.76509343129767e-06,1665,0.08325,3208,0.1604,-0.420069809403047,2.76509343129767e-06,"Large"
"Saturated First Stage",-5.45348308980382,1.40754535526902,2.52850087667497e-08,-0.412125971607755,0.0796328690309789,1665,0.08325,2954,0.1477,-0.420069809403047,0.0796328690309789,"Large"
"Forest",-14.7354118441053,14.5123481806852,1.90931153416223e-49,0.281206005292002,5.05980588101282e-48,4513,0.22565,4301,0.21505,0.267023243068657,1.90931153416223e-49,"Large"
"Saturated First Stage",-10.3072673683149,13.3290735000831,4.34702777458696e-25,0.267304411485416,7.84166323409227e-41,4513,0.22565,4406,0.2203,0.267023243068657,4.34702777458696e-25,"Large"
"Forest",-9.89491702764161,2.43061803928481,2.1898672443764e-23,-1.13725766391293,0.00753654767500091,516,0.0258,447,0.02235,-1.17487064070457,0.00753654767500091,"Large"
"Saturated First Stage",-10.5630705661254,0.0684448037632361,3.02737263209454e-26,-1.17671731504795,0.472715778591477,516,0.0258,270,0.0135,-1.17487064070457,0.472715778591477,"Large"
"Forest",-6.72168283756647,12.8012836151501,8.98188185074937e-12,0.967739014635605,8.06316831968818e-38,2642,0.1321,2194,0.1097,0.973831262724627,8.98188185074937e-12,"Large"
"Saturated First Stage",-2.33664763975826,13.369935014671,0.0097385869172956,0.985596904926023,4.53099933341267e-41,2642,0.1321,2597,0.12985,0.973831262724627,0.0097385869172956,"Large"
"Forest",-6.55587700545427,13.7028784321808,2.765790497768e-11,1.20667632925378,4.87889764905575e-43,1789,0.08945,741,0.03705,1.20974614072008,2.765790497768e-11,"Large"
"Saturated First Stage",1.34514157596714,10.5913978725714,0.910694973648304,1.21298647891236,1.63338297019056e-26,1789,0.08945,0,0,1.20974614072008,0.910694973648304,"Large"
"Forest",-0.893272554722664,10.8797502987361,0.18585561587532,1.43543545952798,7.19783832093336e-28,172,0.0086,76,0.0038,1.43693913706304,0.18585561587532,"Large"
"Saturated First Stage",2.18435274209261,10.7965943743397,0.985520247606464,1.43016087924355,1.78604027958066e-27,172,0.0086,0,0,1.43693913706304,0.985520247606464,"Large"
"Forest",-6.67865270024741,13.1253068433797,1.2057443832487e-11,0.700222571707471,1.17912807148921e-39,3117,0.15585,3160,0.158,0.716382965917978,1.2057443832487e-11,"Large"
"Saturated First Stage",-6.41825681576957,12.9010637962005,7.2049886372449e-11,0.715639044879205,2.2196313194073e-38,3117,0.15585,3716,0.1858,0.716382965917978,7.2049886372449e-11,"Large"
"Forest",-13.4036193032797,16.0142812637766,2.87924914153171e-41,0.0348375511386204,5.07868196992928e-58,4853,0.24265,5212,0.2606,0.0673967349108402,2.87924914153171e-41,"Large"
"Saturated First Stage",-14.0542427680536,14.7891894342053,9.60253695055993e-45,0.0707170201797004,8.60064026848522e-50,4853,0.24265,4512,0.2256,0.0673967349108402,9.60253695055993e-45,"Large"
"Forest",-13.1943068443276,10.8242329694806,4.7310599896729e-40,-0.430904700268026,1.32141312735148e-27,4459,0.22295,4015,0.20075,-0.406567221126424,1.32141312735148e-27,"Large"
"Saturated First Stage",-13.1473818413794,7.98750484911436,1.86055567406812e-39,-0.415724293296041,6.88486209969758e-16,4459,0.22295,4432,0.2216,-0.406567221126424,6.88486209969758e-16,"Large"
"Forest",-12.5684947434532,12.4068160063858,1.57328886758656e-36,0.180071983883319,1.2000434852249e-35,4692,0.2346,4008,0.2004,0.180569787310628,1.57328886758656e-36,"Large"
"Saturated First Stage",-7.64022847446076,9.17042795505748,1.18371506567568e-14,0.172699962673164,2.35572424818824e-20,4692,0.2346,4891,0.24455,0.180569787310628,1.18371506567568e-14,"Large"
"Forest",-17.0893434658059,8.1496675905963,8.90842255923757e-66,-0.902787845921277,1.82462988063186e-16,2479,0.12395,2875,0.14375,-0.897511123694127,1.82462988063186e-16,"Large"
"Saturated First Stage",-14.8584961802081,4.91378267180544,1.03067249181069e-49,-0.883314178632043,4.46678874696628e-07,2479,0.12395,3265,0.16325,-0.897511123694127,4.46678874696628e-07,"Large"
"Forest",-3.62978682310544,8.27146299904164,0.000141827692045251,0.598858196373932,6.61625487894007e-17,1712,0.0856,1460,0.073,0.585796506614312,0.000141827692045251,"Large"
"Saturated First Stage",0.52245433247204,4.96568566659373,0.699317189989845,0.582123499688332,3.42293807784787e-07,1712,0.0856,0,0,0.585796506614312,0.699317189989845,"Large"
"Forest",-5.43775085536025,6.63755620875472,2.69786760419158e-08,0.227149790161061,1.59463180353385e-11,3160,0.158,3274,0.1637,0.228045355855541,2.69786760419158e-08,"Large"
"Saturated First Stage",-0.597395326963355,2.96537376278848,0.275128506413979,0.25369812337249,0.0015115769451523,3160,0.158,2203,0.11015,0.228045355855541,0.275128506413979,"Large"
"Forest",-14.5236926728884,7.86050218114946,4.28814563513096e-48,-0.584814725703531,1.912982299265e-15,3277,0.16385,3455,0.17275,-0.567998397352375,1.912982299265e-15,"Large"
"Saturated First Stage",-11.437348081756,5.81703316443949,2.0933567746672e-30,-0.578602691925121,2.99506304549331e-09,3277,0.16385,4046,0.2023,-0.567998397352375,2.99506304549331e-09,"Large"
"Forest",-11.3574774064264,11.6080066863509,3.40411096332933e-30,0.486256192071009,1.87630827737591e-31,2841,0.14205,3289,0.16445,0.491323038016524,3.40411096332933e-30,"Large"
"Saturated First Stage",-4.39344722187374,9.70054973876617,5.63588986335219e-06,0.499597662615203,1.49939242140273e-22,2841,0.14205,3502,0.1751,0.491323038016524,5.63588986335219e-06,"Large"
"Forest",-4.02539388179633,8.34590707454107,2.84400134647307e-05,0.758667944932658,3.53346796391576e-17,1971,0.09855,2169,0.10845,0.742460200299337,2.84400134647307e-05,"Large"
"Saturated First Stage",-1.98835622939571,8.82872205311721,0.023399774090938,0.743785876308802,5.29392348685157e-19,1971,0.09855,2738,0.1369,0.742460200299337,0.023399774090938,"Large"
"Forest",-17.408970450277,11.6498438650142,3.52705535554875e-68,-1.02326256779323,1.14939807778503e-31,2118,0.1059,2573,0.12865,-1.01331083162433,1.14939807778503e-31,"Large"
"Saturated First Stage",-16.0240931541926,7.12018580657496,2.22453484772399e-57,-0.980734746141853,5.38908316538451e-13,2118,0.1059,3111,0.15555,-1.01331083162433,5.38908316538451e-13,"Large"
"Forest",-15.2974127260516,5.06491718764912,3.97784828437845e-53,-1.03737285425119,2.04288962926562e-07,2229,0.11145,2475,0.12375,-1.03445062777654,2.04288962926562e-07,"Large"
"Saturated First Stage",-13.8809193679811,2.94225482496361,1.04439677936057e-43,-1.04888254177049,0.0016291584124924,2229,0.11145,2883,0.14415,-1.03445062777654,0.0016291584124924,"Large"
"Forest",-14.6615424186976,17.0268983803382,5.68306649416992e-49,0.271044906052154,2.59411105997554e-65,4548,0.2274,4429,0.22145,0.281918880106681,5.68306649416992e-49,"Large"
"Saturated First Stage",-13.8165267001485,16.7393259414472,2.51661088426386e-43,0.279392706167005,3.38755194229446e-63,4548,0.2274,4983,0.24915,0.281918880106681,2.51661088426386e-43,"Large"
"Forest",-8.88163640892409,4.26566476601796,3.29419396824556e-19,-0.539730393474187,9.96539300861217e-06,1714,0.0857,2560,0.128,-0.547858727233834,9.96539300861217e-06,"Large"
"Saturated First Stage",-6.15703497345288,1.01204534066301,3.84853290435204e-10,-0.565644356032612,0.155758187494938,1714,0.0857,1216,0.0608,-0.547858727233834,0.155758187494938,"Large"
"Forest",-7.06809117048892,10.8385056365492,7.85396704999971e-13,0.52672098848332,1.13067300311945e-27,4170,0.2085,3478,0.1739,0.516544120721482,7.85396704999971e-13,"Large"
"Saturated First Stage",-6.3140663597108,11.2816849127386,1.41676961496302e-10,0.542347920029819,8.08102046200219e-30,4170,0.2085,3828,0.1914,0.516544120721482,1.41676961496302e-10,"Large"
"Forest",-4.92748469900024,18.4559823286551,4.16474720775291e-07,1.36091706269805,2.3340000611597e-76,2191,0.10955,1788,0.0894,1.38451756737196,4.16474720775291e-07,"Large"
"Saturated First Stage",-2.33933542191667,17.1810977173511,0.00966883944413487,1.37029385286464,1.83941756938264e-66,2191,0.10955,1865,0.09325,1.38451756737196,0.00966883944413487,"Large"
"Forest",-11.3616920125456,17.8500320798727,3.24378920689393e-30,0.657436718047112,1.44435216334648e-71,4009,0.20045,3522,0.1761,0.645457761210429,3.24378920689393e-30,"Large"
"Saturated First Stage",-9.92107707583419,17.6598081314738,2.15501901564016e-23,0.657896675112811,4.27649545592805e-70,4009,0.20045,3922,0.1961,0.645457761210429,2.15501901564016e-23,"Large"
"Forest",-5.78882356267038,11.3391399652236,3.54405513196792e-09,0.657402304942492,4.1982780531207e-30,2628,0.1314,1965,0.09825,0.662928232203764,3.54405513196792e-09,"Large"
"Saturated First Stage",-1.44986411839507,8.7856670475635,0.0735639036459232,0.685353267241051,7.77196844154224e-19,2628,0.1314,2528,0.1264,0.662928232203764,0.0735639036459232,"Large"
"Forest",-15.8533331553976,9.71382971253214,6.66590606924763e-57,-0.980395962906327,1.31627831894634e-22,3047,0.15235,2576,0.1288,-0.965057748333618,1.31627831894634e-22,"Large"
"Saturated First Stage",-13.4882580952118,4.26470678610031,2.09730433461154e-41,-0.95104283156385,1.00082444535788e-05,3047,0.15235,3591,0.17955,-0.965057748333618,1.00082444535788e-05,"Large"
"Forest",-2.90488950605598,9.47325576020245,0.00183691384770767,0.82996230128041,1.35627236536203e-21,1117,0.05585,1277,0.06385,0.813447666440964,0.00183691384770767,"Large"
"Saturated First Stage",0.248228503238734,7.48987280455206,0.598018641974671,0.784796045302902,3.44701962194804e-14,1117,0.05585,0,0,0.813447666440964,0.598018641974671,"Large"
"Forest",-8.90364966712978,15.4008407140046,2.70199124819669e-19,0.667932037947102,8.07775896849909e-54,3000,0.15,3301,0.16505,0.67082673874833,2.70199124819669e-19,"Large"
"Saturated First Stage",-4.47865435557867,9.93532827875307,3.79744623703732e-06,0.661995501041072,1.46105923567785e-23,3000,0.15,3221,0.16105,0.67082673874833,3.79744623703732e-06,"Large"
"Forest",-7.16147734258286,12.4847082278217,3.99061036722896e-13,0.642986415217934,4.52371967957529e-36,2845,0.14225,2817,0.14085,0.623028236751437,3.99061036722896e-13,"Large"
"Saturated First Stage",-4.10869822603101,9.31050498526595,2.00535947910719e-05,0.621403733059846,6.36130007477302e-21,2845,0.14225,2991,0.14955,0.623028236751437,2.00535947910719e-05,"Large"
"Forest",-4.95901636538211,9.50675871979798,3.54254996019958e-07,0.438386218310117,9.83478724854128e-22,3032,0.1516,2779,0.13895,0.44033675117814,3.54254996019958e-07,"Large"
"Saturated First Stage",-1.25199424306126,5.85123756530988,0.105300636603794,0.428509873721336,2.43964350480194e-09,3032,0.1516,2795,0.13975,0.44033675117814,0.105300636603794,"Large"
"Forest",-8.14741603436545,8.71278526111159,1.85891431933863e-16,0.0863917321549201,1.48248996910054e-18,3227,0.16135,4636,0.2318,0.0750679184622472,1.85891431933863e-16,"Large"
"Saturated First Stage",-5.6758374524102,6.17071688373978,7.09302717002589e-09,0.0666426643521657,3.39905271476446e-10,3227,0.16135,4616,0.2308,0.0750679184622472,7.09302717002589e-09,"Large"
"Forest",-10.8403754323948,7.89413240858226,1.10779971782178e-27,-0.259819113257357,1.4617083811082e-15,4313,0.21565,4283,0.21415,-0.256647245469002,1.4617083811082e-15,"Large"
"Saturated First Stage",-9.85730129122315,7.51431444696667,4.04967653698144e-23,-0.261796511846195,2.86049635965371e-14,4313,0.21565,3447,0.17235,-0.256647245469002,2.86049635965371e-14,"Large"
"Forest",-15.3509571832204,12.6686149760849,1.74499362499119e-53,-0.326320120499152,4.41294804456149e-37,4062,0.2031,3872,0.1936,-0.31602210591158,4.41294804456149e-37,"Large"
"Saturated First Stage",-12.0498385927822,9.00110745836932,1.65031871560798e-33,-0.307274170494744,1.11726053393763e-19,4062,0.2031,4710,0.2355,-0.31602210591158,1.11726053393763e-19,"Large"
"Forest",-3.78362066122579,9.76665341608291,7.72816698557629e-05,0.834593398593627,7.82687428800441e-23,674,0.0337,1257,0.06285,0.852290330546184,7.72816698557629e-05,"Large"
"Saturated First Stage",-0.267659164135759,8.32824926903797,0.394483605567738,0.850132505695495,4.1023309405986e-17,674,0.0337,254,0.0127,0.852290330546184,0.394483605567738,"Large"
"Forest",-15.6367093657705,9.52948460021835,2.04670565319004e-55,-0.332643312661893,7.90330081725837e-22,4362,0.2181,3959,0.19795,-0.336250292904768,7.90330081725837e-22,"Large"
"Saturated First Stage",-11.1479311781624,7.81893171615801,5.40964742347511e-29,-0.3038067165934,2.66367485276835e-15,4362,0.2181,3442,0.1721,-0.336250292904768,2.66367485276835e-15,"Large"
"Forest",-7.35486823840069,4.28120022855961,9.55577708120869e-14,-0.609674096773204,9.29440029871026e-06,1645,0.08225,1467,0.07335,-0.615892002060149,9.29440029871026e-06,"Large"
"Saturated First Stage",-5.50757952867368,0.0133482065299614,1.86407590056412e-08,-0.616406090167732,0.494674994178283,1645,0.08225,252,0.0126,-0.615892002060149,0.494674994178283,"Large"
"Forest",-5.76054175285912,15.1846413200632,4.19221929882106e-09,1.31452823244921,2.23500809191528e-52,1334,0.0667,1593,0.07965,1.33951221454383,4.19221929882106e-09,"Large"
"Saturated First Stage",-1.80429427484342,15.0381104837957,0.035607646534324,1.3334765022009,2.06587935590353e-51,1334,0.0667,1032,0.0516,1.33951221454383,0.035607646534324,"Large"
"Forest",-6.51914667373059,11.8610974920027,3.53542434721409e-11,0.707668923536603,9.42440685720038e-33,1956,0.0978,2805,0.14025,0.699086923837431,3.53542434721409e-11,"Large"
"Saturated First Stage",-3.37829945821735,9.11953147577445,0.000366071468181022,0.71259357930483,3.77248990922469e-20,1956,0.0978,3556,0.1778,0.699086923837431,0.000366071468181022,"Large"
"Forest",-8.83761587302076,7.44295493276941,4.88914022875992e-19,-0.0847393895396304,4.92288420561613e-14,5147,0.25735,5156,0.2578,-0.0815532593102377,4.92288420561613e-14,"Large"
"Saturated First Stage",-6.57243279893287,5.93156953523639,2.59849639576245e-11,-0.080434449113276,1.50026219187372e-09,5147,0.25735,3429,0.17145,-0.0815532593102377,1.50026219187372e-09,"Large"
"Forest",-11.7335057889009,8.00384632742147,4.29143350116449e-32,-0.400063368117567,6.02959350243054e-16,3786,0.1893,4291,0.21455,-0.409519879896622,6.02959350243054e-16,"Large"
"Saturated First Stage",-8.25967717077147,4.96282643733752,8.22895773890482e-17,-0.38995921802888,3.4737330915627e-07,3786,0.1893,3223,0.16115,-0.409519879896622,3.4737330915627e-07,"Large"
"Forest",-10.8805857869679,9.34640478223426,7.13216582886196e-28,0.0416999812840826,4.53388174075903e-21,4968,0.2484,4967,0.24835,0.0331112981801948,7.13216582886196e-28,"Large"
"Saturated First Stage",-8.9603535925434,9.32228571832225,1.90741062708905e-19,0.0389201871911675,5.69302576818952e-21,4968,0.2484,5004,0.2502,0.0331112981801948,1.90741062708905e-19,"Large"
"Forest",-8.18795706480578,7.1437276846963,1.32848784067294e-16,-0.289587990349361,4.54166332290273e-13,4484,0.2242,3438,0.1719,-0.276698024261613,4.54166332290273e-13,"Large"
"Saturated First Stage",-8.12651471886389,5.17317862588518,2.47069072852824e-16,-0.283811591198692,1.15072401325943e-07,4484,0.2242,3209,0.16045,-0.276698024261613,1.15072401325943e-07,"Large"
"Forest",-5.06514983145752,18.6608130690124,2.04039627666078e-07,1.38974366412331,5.15748669591637e-78,1912,0.0956,1905,0.09525,1.41078237008837,2.04039627666078e-07,"Large"
"Saturated First Stage",-5.06021006973106,17.4672171608725,2.13124097677251e-07,1.41012286917936,1.27307235521083e-68,1912,0.0956,1154,0.0577,1.41078237008837,2.13124097677251e-07,"Large"
"Forest",-14.7845538047482,10.5326045632089,9.21372113013115e-50,-0.716339655240636,3.05597661522591e-26,3349,0.16745,2985,0.14925,-0.702720786232882,3.05597661522591e-26,"Large"
"Saturated First Stage",-14.0857446764112,6.11294550557653,6.20425192269075e-45,-0.700378921164565,4.89043890959416e-10,3349,0.16745,3518,0.1759,-0.702720786232882,4.89043890959416e-10,"Large"
"Forest",-13.9755500045187,3.60070917268217,1.09904458968217e-44,-1.25424332797081,0.000158675199524119,705,0.03525,726,0.0363,-1.24140615038485,0.000158675199524119,"Large"
"Saturated First Stage",-10.6090260765174,0.459409860730457,1.86336843077375e-26,-1.23051922457204,0.32296993424225,705,0.03525,416,0.0208,-1.24140615038485,0.32296993424225,"Large"
"Forest",-7.79699316490953,5.9456437599213,3.16998365336186e-15,-0.0950525138539798,1.37686223791954e-09,5895,0.29475,5115,0.25575,-0.0898580205674745,1.37686223791954e-09,"Large"
"Saturated First Stage",-4.74683026334598,3.73707046939882,1.04749649408074e-06,-0.0938492941367736,9.30883789672819e-05,5895,0.29475,4892,0.2446,-0.0898580205674745,9.30883789672819e-05,"Large"
"Forest",-2.74331757711288,15.4150719997862,0.00304109159028341,1.53976623604868,6.48131510591453e-54,1371,0.06855,753,0.03765,1.56138114357293,0.00304109159028341,"Large"
"Saturated First Stage",-0.605610031348894,13.2190650785815,0.272393748699756,1.56518144588771,3.40525995663331e-40,1371,0.06855,451,0.02255,1.56138114357293,0.272393748699756,"Large"
"Forest",-8.85812137677598,12.7586208355905,4.0687044978781e-19,0.291200478738318,1.39549381698653e-37,3838,0.1919,4094,0.2047,0.284434844867777,4.0687044978781e-19,"Large"
