"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Forest",-24.5841711073366,4.03084686734489,9.32761010548276e-134,-5.56641719019674,2.77881225243959e-05,123,0.123,168,0.168,-1,2.77881225243959e-05,"Small"
"Saturated First Stage",-16.8173332111319,5.70055170802709,2.55502922949795e-56,-5.31921368937758,5.97101508092753e-09,123,0.123,131,0.131,-1,5.97101508092753e-09,"Small"
"Forest",-18.17894999439,-0.199014641049749,3.78853412533435e-74,-4.69805374109721,0.578874354112935,35,0.035,0,0,-1,0.578874354112935,"Small"
"Saturated First Stage",-9.64213774362151,-0.516585450134075,2.16621821850811e-21,-4.65635157099536,0.697277212667208,35,0.035,0,0,-1,0.697277212667208,"Small"
"Forest",-6.31249481843696,7.32916855832392,1.3728632911448e-10,0.206961575999945,1.15792482111881e-13,351,0.351,531,0.531,-1,1.15792482111881e-13,"Small"
"Saturated First Stage",-4.5016985895279,4.90391349827219,3.77109024343471e-06,0.220814779606663,4.69729366631285e-07,351,0.351,497,0.497,-1,4.69729366631285e-07,"Small"
"Forest",-6.11026171446493,9.73140959166822,4.97339441230824e-10,0.962217370075933,1.10750978089349e-22,217,0.217,392,0.392,1,4.97339441230824e-10,"Small"
"Saturated First Stage",-6.84472638490207,8.6756081237424,6.70899180146342e-12,0.94198488837627,2.05673179132601e-18,217,0.217,471,0.471,1,6.70899180146342e-12,"Small"
"Forest",-2.88814288135433,14.3443806453266,0.00193761898288174,3.75199710495467,5.77635115124533e-47,82,0.082,121,0.121,1,0.00193761898288174,"Small"
"Saturated First Stage",-1.88876002199099,9.79029331624416,0.0296080496228293,3.73821310181602,6.19679152289054e-23,82,0.082,160,0.16,1,0.0296080496228293,"Small"
"Forest",-8.34025535560304,11.989825516264,3.70651388705434e-17,-1.04944403586951,2.00875262381267e-33,432,0.432,608,0.608,1,3.70651388705434e-17,"Small"
"Saturated First Stage",-8.73008171873143,6.67083118889088,5.33042239353263e-18,-1.13275047117512,1.27179334371039e-11,432,0.432,510,0.51,1,5.33042239353263e-18,"Small"
"Forest",-9.87934059049608,16.0208855118421,2.55842514677359e-23,0.848968067794506,4.56700906876334e-58,225,0.225,456,0.456,1,2.55842514677359e-23,"Small"
"Saturated First Stage",-6.92892466620536,9.81399020467758,3.81484718344411e-12,1.29516416633074,4.90071820425648e-23,225,0.225,469,0.469,1,3.81484718344411e-12,"Small"
"Forest",-13.3436589515772,9.21125870810324,6.44853093076457e-41,-1.97269363911436,1.61161383404302e-20,201,0.201,386,0.386,-1,1.61161383404302e-20,"Small"
"Saturated First Stage",-13.6974030137702,9.51262189809036,1.55466753239018e-39,-1.8460711557037,9.29582336986294e-22,201,0.201,458,0.458,-1,9.29582336986294e-22,"Small"
"Forest",-5.1805276004273,14.5994391016346,1.1062959252483e-07,4.3519050196123,1.41582712884147e-48,124,0.124,201,0.201,1,1.1062959252483e-07,"Small"
"Saturated First Stage",-3.86046235780702,11.201245365257,6.02562678943428e-05,4.11694641268901,2.01020772438991e-29,124,0.124,182,0.182,1,6.02562678943428e-05,"Small"
"Forest",-14.5212593220717,9.00230243003891,4.44312816685429e-48,-1.77018643297175,1.10516350933505e-19,269,0.269,422,0.422,-1,1.10516350933505e-19,"Small"
"Saturated First Stage",-11.9118908207217,7.05295060337759,5.70999958687794e-31,-1.76184233443007,8.7581523669095e-13,269,0.269,465,0.465,-1,8.7581523669095e-13,"Small"
"Forest",-15.3455893274631,-1.72962105078766,1.89550453395513e-53,-6.4079142406417,0.958150998760927,26,0.026,0,0,-1,0.958150998760927,"Small"
"Saturated First Stage",-10.1083218109049,-1.02157696728742,3.14376660507389e-23,-6.36781111016532,0.846509418214795,26,0.026,0,0,-1,0.846509418214795,"Small"
"Forest",-27.8245127447659,17.3690231528159,1.09589090341539e-170,-4.99060830191086,7.08081560580159e-68,156,0.156,273,0.273,-1,7.08081560580159e-68,"Small"
"Saturated First Stage",-20.2233167101057,8.88609412021993,1.07477861717659e-76,-4.73295685558127,3.16473717237304e-19,156,0.156,329,0.329,-1,3.16473717237304e-19,"Small"
"Forest",-14.9875080798015,2.02651513871964,4.43080625042169e-51,-4.20912428017977,0.0213560114854742,95,0.095,166,0.166,-1,0.0213560114854742,"Small"
"Saturated First Stage",-14.4234822949905,2.86777222358647,3.00451368271154e-43,-4.17206572744905,0.00206686508323597,95,0.095,183,0.183,-1,0.00206686508323597,"Small"
"Forest",-5.26943286877612,11.2522192156151,6.8422953129775e-08,2.28817664837332,1.12918623695099e-29,167,0.167,320,0.32,1,6.8422953129775e-08,"Small"
"Saturated First Stage",-5.78232059503716,11.6517116932101,4.93556225257374e-09,2.2495193407985,1.12447774942267e-31,167,0.167,345,0.345,1,4.93556225257374e-09,"Small"
"Forest",-25.9786142673165,4.82563420499396,4.32015270122582e-149,-3.59270364994614,6.97792250012348e-07,141,0.141,329,0.329,-1,6.97792250012348e-07,"Small"
"Saturated First Stage",-14.0340578053375,5.25757922851954,3.05737537411832e-41,-3.34708958284709,7.29820083525785e-08,141,0.141,367,0.367,-1,7.29820083525785e-08,"Small"
"Forest",-17.5411321905569,15.5048609347507,3.47641318507676e-69,-4.03526158345688,1.60806127526284e-54,170,0.17,318,0.318,-1,1.60806127526284e-54,"Small"
"Saturated First Stage",-16.9705053409177,7.09232048914242,3.40437516944253e-57,-3.98561213554708,6.59408269581534e-13,170,0.17,340,0.34,-1,6.59408269581534e-13,"Small"
"Forest",-1.64987893702781,8.71737281175828,0.0494838497659449,1.78780576170595,1.42365691664467e-18,145,0.145,124,0.124,1,0.0494838497659449,"Small"
"Saturated First Stage",-1.83766137617008,6.04062440947663,0.0332059264005194,1.69461721807474,7.67594801795433e-10,145,0.145,254,0.254,1,0.0332059264005194,"Small"
"Forest",-0.0614444746106074,14.7886682471305,0.47550261681563,5.87210477555688,8.66749113198378e-50,39,0.039,1,0.001,1,0.47550261681563,"Small"
"Saturated First Stage",1.3557042591648,13.2707260955102,0.912248772567361,5.83055825163003,1.7112418011925e-40,39,0.039,0,0,1,0.912248772567361,"Small"
"Forest",-2.8903297005037,16.9601685184627,0.00192418989512764,2.73457504237039,8.09397604697885e-65,136,0.136,251,0.251,1,0.00192418989512764,"Small"
"Saturated First Stage",-3.20139235214469,10.1550811552331,0.000705607497608971,2.80693498212235,1.57274188147542e-24,136,0.136,267,0.267,1,0.000705607497608971,"Small"
"Forest",-18.793269977524,0.507955212001454,4.28651980407706e-79,-5.77424096948376,0.305742376636724,29,0.029,17,0.017,-1,0.305742376636724,"Small"
"Saturated First Stage",-12.490310576574,-0.299118902649612,1.18803611742792e-33,-5.95499040391551,0.617575338022289,29,0.029,0,0,-1,0.617575338022289,"Small"
"Forest",-1.71214487542244,18.4353613836065,0.0434349865892003,3.79346929137508,3.41802260342755e-76,103,0.103,72,0.072,1,0.0434349865892003,"Small"
"Saturated First Stage",-3.11556680748376,11.9637867925479,0.000944387223141316,3.81965726433628,2.74977607174271e-33,103,0.103,66,0.066,1,0.000944387223141316,"Small"
"Forest",-20.7978761482272,9.82014261290044,2.26201211081016e-96,-4.5279395023045,4.61064997397727e-23,136,0.136,233,0.233,-1,4.61064997397727e-23,"Small"
"Saturated First Stage",-16.8770947999454,5.64537089003131,1.1651496878976e-56,-4.99158937137315,8.24127632255464e-09,136,0.136,379,0.379,-1,8.24127632255464e-09,"Small"
"Forest",-4.65771800461547,7.56056940377302,1.59866883126691e-06,0.211681092578391,2.00654342324383e-14,434,0.434,396,0.396,1,1.59866883126691e-06,"Small"
"Saturated First Stage",-4.7022946444111,5.52228966970904,1.46853192013803e-06,0.308270701989114,1.67305119016536e-08,434,0.434,492,0.492,1,1.46853192013803e-06,"Small"
"Forest",-9.61067497148556,30.2365483684054,3.60374736823989e-22,6.81200878668819,3.92001044545509e-201,147,0.147,271,0.271,1,3.60374736823989e-22,"Small"
"Saturated First Stage",-10.7092604162511,24.0547005284512,1.06388276370699e-25,6.50183206053196,3.72696178708708e-128,147,0.147,367,0.367,1,1.06388276370699e-25,"Small"
"Forest",-8.86184342887157,15.52494319088,3.93510399378198e-19,2.78221222831115,1.17606155663778e-54,174,0.174,300,0.3,1,3.93510399378198e-19,"Small"
"Saturated First Stage",-9.05035057439461,14.735332100495,3.69436644393497e-19,2.69891683150812,1.91156664435472e-49,174,0.174,338,0.338,1,3.69436644393497e-19,"Small"
"Forest",-19.8766746339354,0.671885900334573,3.23940666315839e-88,-5.38343286761078,0.250828168580311,58,0.058,33,0.033,-1,0.250828168580311,"Small"
"Saturated First Stage",-11.312003453338,0.448087058552447,2.74460431808261e-28,-5.16273614150099,0.327045183762494,58,0.058,58,0.058,-1,0.327045183762494,"Small"
"Forest",-9.19808980245031,7.40249896313991,1.82184602356259e-20,-1.39015955928701,6.68226188883865e-14,223,0.223,348,0.348,-1,6.68226188883865e-14,"Small"
"Saturated First Stage",-7.06728627954709,4.41583474283999,1.48909796586269e-12,-1.32386775553314,5.03104681802322e-06,223,0.223,344,0.344,-1,5.03104681802322e-06,"Small"
"Forest",-7.08070907270105,11.6702951478228,7.17093546897614e-13,1.10419626956109,9.03974576255607e-32,219,0.219,457,0.457,1,7.17093546897614e-13,"Small"
"Saturated First Stage",-4.64245523209152,6.67251936845353,1.95303733791922e-06,1.29675481285271,1.25724426153252e-11,219,0.219,500,0.5,1,1.95303733791922e-06,"Small"
"Forest",-6.3946296494568,20.9480934729836,8.04684731900876e-11,4.66731356261831,9.76472965770436e-98,138,0.138,267,0.267,1,8.04684731900876e-11,"Small"
"Saturated First Stage",-5.30734422514774,15.8672336191931,6.86458297017246e-08,4.64936500323137,5.34237865693468e-57,138,0.138,370,0.37,1,6.86458297017246e-08,"Small"
"Forest",-10.0883045225912,11.3788049869362,3.11175712057672e-24,0.874152448426825,2.66627068280606e-30,230,0.23,401,0.401,1,3.11175712057672e-24,"Small"
"Saturated First Stage",-5.79164424063829,8.37693148472417,4.6776791783815e-09,0.955496246503866,2.71627253044654e-17,230,0.23,389,0.389,1,4.6776791783815e-09,"Small"
"Forest",-14.2762034133094,5.90305109760609,1.53962978403553e-46,-3.27630634084646,1.78419845374874e-09,135,0.135,237,0.237,-1,1.78419845374874e-09,"Small"
"Saturated First Stage",-10.575511118613,4.23013329613022,3.85846946956367e-25,-3.02018194710706,1.16776439180562e-05,135,0.135,425,0.425,-1,1.16776439180562e-05,"Small"
"Forest",-18.3828859753374,13.4484064739949,9.00628270439296e-76,-1.8934259999576,1.57289298009506e-41,311,0.311,354,0.354,-1,1.57289298009506e-41,"Small"
"Saturated First Stage",-11.7290462180906,7.64385130093266,3.84573169511067e-30,-2.01503281518914,1.05409431513047e-14,311,0.311,321,0.321,-1,1.05409431513047e-14,"Small"
"Forest",-9.49499441168403,10.5765529612739,1.10111595674975e-21,0.215329456478789,1.91391345289417e-26,240,0.24,467,0.467,1,1.10111595674975e-21,"Small"
"Saturated First Stage",-8.14441454465055,8.39084760952904,5.70199953989125e-16,0.0931221986244082,2.41324812710765e-17,240,0.24,500,0.5,1,5.70199953989125e-16,"Small"
"Forest",-10.8547287124574,23.6394498361157,9.46841346263803e-28,0.986595254105721,7.5770221291935e-124,207,0.207,446,0.446,1,9.46841346263803e-28,"Small"
"Saturated First Stage",-12.3534460678826,16.0061871867256,5.22029570141872e-33,1.21199993979248,5.7842663269225e-58,207,0.207,425,0.425,1,5.22029570141872e-33,"Small"
"Forest",1.3521515049362,16.2284503432093,0.911836573175383,4.74032138342537,1.58685508977698e-59,29,0.029,0,0,1,0.911836573175383,"Small"
"Saturated First Stage",1.23222484878773,9.34183481399401,0.890921164419883,4.67398159173146,4.73394675431264e-21,29,0.029,0,0,1,0.890921164419883,"Small"
"Forest",-20.5457246553207,2.82161334280396,4.20238172101994e-94,-3.97623282681756,0.00238913746180982,60,0.06,121,0.121,-1,0.00238913746180982,"Small"
"Saturated First Stage",-14.8749907866546,3.96840786310081,1.27696568659973e-45,-3.97584194165388,3.61772108016308e-05,60,0.06,167,0.167,-1,3.61772108016308e-05,"Small"
"Forest",-6.46824326472751,15.8235623763578,4.95743967485487e-11,4.47214817306082,1.07016054787425e-56,139,0.139,242,0.242,1,4.95743967485487e-11,"Small"
"Saturated First Stage",-5.13878344146295,15.4637455687921,1.66524053670492e-07,4.55206146798814,3.04745149223477e-54,139,0.139,249,0.249,1,1.66524053670492e-07,"Small"
"Forest",-9.14376063487403,19.6567453624068,3.01587480763028e-20,2.21240853928307,2.53088298823001e-86,209,0.209,469,0.469,1,3.01587480763028e-20,"Small"
"Saturated First Stage",-6.76195796176911,11.068153410543,1.16178861836668e-11,2.29395431860984,8.95260477675141e-29,209,0.209,471,0.471,1,1.16178861836668e-11,"Small"
"Forest",-6.67245549024481,29.5083745906658,1.2577917993495e-11,5.24222572705114,1.12401766267669e-191,152,0.152,284,0.284,1,1.2577917993495e-11,"Small"
"Saturated First Stage",-5.45222071773525,18.158382056731,3.14101769314538e-08,5.05688135753152,5.51127756063627e-74,152,0.152,276,0.276,1,3.14101769314538e-08,"Small"
"Forest",-2.49285402593386,4.8687471920479,0.00633604657084824,0.623037338763831,5.6153987207896e-07,381,0.381,632,0.632,-1,5.6153987207896e-07,"Small"
"Saturated First Stage",-2.61595754168755,3.6458128943785,0.00451660408816131,0.639246855834977,0.000133273935039051,381,0.381,703,0.703,-1,0.000133273935039051,"Small"
"Forest",-20.8278440347854,-0.634839374617058,1.21058534676613e-96,-4.33699354411331,0.737233409883817,19,0.019,0,0,-1,0.737233409883817,"Small"
"Saturated First Stage",-7.58367250858053,-1.44010785586715,3.86049211930915e-14,-4.07270382960403,0.925081556568098,19,0.019,0,0,-1,0.925081556568098,"Small"
"Forest",-4.32932188605669,12.841846697632,7.47845918671382e-06,2.70697960379699,4.77836324808589e-38,158,0.158,222,0.222,1,7.47845918671382e-06,"Small"
"Saturated First Stage",-4.30246336555076,11.068396665191,9.28301937316155e-06,2.93352941792752,8.92833997394401e-29,158,0.158,228,0.228,1,9.28301937316155e-06,"Small"
"Forest",-15.8858035029286,-2.01727608433994,3.97365111478632e-57,-5.12212735486065,0.978166645024069,66,0.066,0,0,-1,0.978166645024069,"Small"
"Saturated First Stage",-9.14545039469856,-0.564688692477163,1.64699159949418e-19,-5.03422949085386,0.713857236664656,66,0.066,0,0,-1,0.713857236664656,"Small"
"Forest",-14.4352576372749,4.33492177731516,1.55241674206458e-47,-3.33906938159156,7.29059812864659e-06,89,0.089,123,0.123,-1,7.29059812864659e-06,"Small"
"Saturated First Stage",-8.45718033153843,1.40308891932928,4.86454314437565e-17,-3.32122923990416,0.0802951624932796,89,0.089,139,0.139,-1,0.0802951624932796,"Small"
"Forest",-5.36515563168945,14.8626838264856,4.04397254281825e-08,2.06665878001153,2.87858944873748e-50,218,0.218,280,0.28,1,4.04397254281825e-08,"Small"
"Saturated First Stage",-3.53737719991344,8.64069361196604,0.000211433034506048,2.00384936076414,2.79363844301999e-18,218,0.218,376,0.376,1,0.000211433034506048,"Small"
"Forest",-16.1699912457661,0.217375745700269,4.10550075740753e-59,-4.49163536468654,0.413957765711802,81,0.081,5,0.005,-1,0.413957765711802,"Small"
"Saturated First Stage",-9.05119530604093,-0.0379053228094033,3.66806333454257e-19,-4.15282563286365,0.51511841544371,81,0.081,0,0,-1,0.51511841544371,"Small"
"Forest",-5.81265738004812,15.2690085596803,3.07444146247353e-09,2.30520179441576,6.15146851915341e-53,188,0.188,511,0.511,1,3.07444146247353e-09,"Small"
"Saturated First Stage",-4.62678200323919,8.07384542211882,2.10335471528138e-06,2.02010590797673,3.40590515922358e-16,188,0.188,414,0.414,1,2.10335471528138e-06,"Small"
"Forest",1.1901148596936,21.5313479936159,0.882999374718574,5.49494934690733,3.95981532050483e-103,28,0.028,0,0,1,0.882999374718574,"Small"
"Saturated First Stage",0.9580229526735,10.7601759057897,0.830857460413547,5.42575683752438,2.65343850561092e-27,28,0.028,0,0,1,0.830857460413547,"Small"
"Forest",-11.1156767824407,7.20526159010038,5.26247677536661e-29,-0.689772828464835,2.89662615579e-13,435,0.435,505,0.505,1,5.26247677536661e-29,"Small"
"Saturated First Stage",-7.89053195808713,6.25862270278736,3.96862513321919e-15,-0.844818799367846,1.94196123087118e-10,435,0.435,640,0.64,1,3.96862513321919e-15,"Small"
"Forest",-10.2529788081021,18.6771931599938,5.73757675023027e-25,2.48362327643139,3.79535133826649e-78,173,0.173,349,0.349,1,5.73757675023027e-25,"Small"
"Saturated First Stage",-4.97786599425817,12.1672393988696,3.78990661011106e-07,2.75384845864742,2.32264327133637e-34,173,0.173,381,0.381,1,3.78990661011106e-07,"Small"
"Forest",-7.84290251913774,16.2994995106401,2.20124876386023e-15,2.92034430504156,4.9751785441308e-60,158,0.158,336,0.336,1,2.20124876386023e-15,"Small"
"Saturated First Stage",-4.9869991805199,10.4259292733627,3.61931606331682e-07,3.10935899890545,9.4402296502416e-26,158,0.158,228,0.228,1,3.61931606331682e-07,"Small"
"Forest",-5.31235765583863,12.3901793148574,5.41079745659063e-08,4.35149137757188,1.47691092033916e-35,117,0.117,194,0.194,1,5.41079745659063e-08,"Small"
"Saturated First Stage",-2.630466273163,12.9454393154241,0.00432958989395914,4.22073140990767,1.2466641153479e-38,117,0.117,266,0.266,1,0.00432958989395914,"Small"
"Forest",-10.4055410696772,13.9825048228062,1.16961690115997e-25,1.65427083906212,9.96732450487888e-45,379,0.379,362,0.362,1,1.16961690115997e-25,"Small"
"Saturated First Stage",-6.97551739576092,10.0006897733436,2.78408170308367e-12,1.66999001829666,7.56696036757084e-24,379,0.379,419,0.419,1,2.78408170308367e-12,"Small"
"Forest",-2.88714043938709,8.69880986989826,0.00194380331406163,1.98832994915708,1.67691450438413e-18,253,0.253,175,0.175,1,0.00194380331406163,"Small"
"Saturated First Stage",-3.45032722586871,6.78902677580511,0.000291767617107063,1.70186699897515,5.64462451212188e-12,253,0.253,387,0.387,1,0.000291767617107063,"Small"
"Forest",-8.60168796558121,0.746875621159064,3.92760601935213e-18,-2.27790046631253,0.227569321486066,157,0.157,59,0.059,-1,0.227569321486066,"Small"
"Saturated First Stage",-5.65329464300675,1.8022413281923,1.02909549357568e-08,-2.40889072965001,0.0357537225147146,157,0.157,100,0.1,-1,0.0357537225147146,"Small"
"Forest",-4.97644888863524,14.487897447218,3.23806831626108e-07,4.27017229623521,7.22492843945367e-48,182,0.182,223,0.223,1,3.23806831626108e-07,"Small"
"Saturated First Stage",-4.98556338687477,13.0628797578993,3.64563423670633e-07,3.99076148491686,2.68294440900508e-39,182,0.182,185,0.185,1,3.64563423670633e-07,"Small"
"Forest",-2.20561152771155,17.6855387375333,0.0137056056217019,3.77375999822354,2.71002668104006e-70,74,0.074,119,0.119,1,0.0137056056217019,"Small"
"Saturated First Stage",-0.386641112026818,8.44430060562903,0.349552502443356,3.20682994887454,1.52935584708825e-17,74,0.074,299,0.299,1,0.349552502443356,"Small"
"Forest",-4.74293759757246,14.8959062994265,1.05320585376806e-06,2.63096107209201,1.75200413306987e-50,177,0.177,209,0.209,1,1.05320585376806e-06,"Small"
"Saturated First Stage",-3.53997240381174,9.90909409104491,0.00020939067695101,2.49561465722488,1.90038337703424e-23,177,0.177,305,0.305,1,0.00020939067695101,"Small"
"Forest",-25.2934826596989,5.59176968155743,1.8838607594434e-141,-5.12390894490676,1.12383422953674e-08,102,0.102,217,0.217,-1,1.12383422953674e-08,"Small"
"Saturated First Stage",-16.489181882279,4.55939669062137,1.85337500559316e-54,-5.79819467930164,2.56503929345403e-06,102,0.102,175,0.175,-1,2.56503929345403e-06,"Small"
"Forest",-21.1494283422301,20.1635451292806,1.39652905312053e-99,-2.00221287783925,1.02339220706632e-90,223,0.223,398,0.398,-1,1.02339220706632e-90,"Small"
"Saturated First Stage",-12.3280431802155,8.20677170822749,6.8620550672325e-33,-1.9582512309502,1.13607502350893e-16,223,0.223,502,0.502,-1,1.13607502350893e-16,"Small"
"Forest",-15.5007017018982,6.39657504950415,1.7156208998373e-54,-3.24963247263119,7.94503748388898e-11,171,0.171,297,0.297,-1,7.94503748388898e-11,"Small"
"Saturated First Stage",-14.5760504375123,5.7446634704788,4.80390420690816e-44,-3.26361474163411,4.60519893768682e-09,171,0.171,415,0.415,-1,4.60519893768682e-09,"Small"
"Forest",-13.9407265766356,2.85281608007236,1.79137116649625e-44,-2.92940200390514,0.00216668467864495,133,0.133,146,0.146,-1,0.00216668467864495,"Small"
"Saturated First Stage",-8.28724593030189,1.20617428460546,1.87095737898705e-16,-3.13600593790966,0.113875148510111,133,0.133,303,0.303,-1,0.113875148510111,"Small"
"Forest",-24.5721439218451,-0.498913711682029,1.25418697569917e-133,-6.66422654116047,0.691079913017591,44,0.044,0,0,-1,0.691079913017591,"Small"
"Saturated First Stage",-14.5943530233944,-0.106072622880991,3.85232131404449e-44,-6.55334380618641,0.542237633823001,44,0.044,0,0,-1,0.542237633823001,"Small"
"Forest",-8.16499652126381,8.52626476749054,1.60722240373013e-16,-0.000166422532548682,7.55745424010893e-18,478,0.478,487,0.487,-1,7.55745424010893e-18,"Small"
"Saturated First Stage",-6.59982087298135,6.56435127251954,3.34908176597557e-11,-0.0144769161473335,2.61299373758494e-11,478,0.478,512,0.512,-1,2.61299373758494e-11,"Small"
"Forest",-9.274507805237,1.71793929835109,8.92204925928331e-21,-1.74056120382704,0.0429038439161002,155,0.155,108,0.108,-1,0.0429038439161002,"Small"
"Saturated First Stage",-5.92331692554636,2.17615629612435,2.17448580418816e-09,-1.72229512070715,0.0147717877962236,155,0.155,214,0.214,-1,0.0147717877962236,"Small"
"Forest",-20.4661862657061,3.47122661472579,2.15531651834727e-93,-5.13825783058385,0.000259043288104232,86,0.086,112,0.112,-1,0.000259043288104232,"Small"
"Saturated First Stage",-11.4382901694925,1.1261528412213,7.63005273500767e-29,-5.20195275698499,0.130050415387472,86,0.086,130,0.13,-1,0.130050415387472,"Small"
"Forest",-9.63249596838937,6.14539146353093,2.91479727873386e-22,-0.455571963112756,3.98832708855208e-10,309,0.309,564,0.564,1,2.91479727873386e-22,"Small"
"Saturated First Stage",-6.83399323199029,5.67365019512956,7.20649237135092e-12,-0.516474056038968,6.9893214610544e-09,309,0.309,734,0.734,1,7.20649237135092e-12,"Small"
"Forest",-13.3860822981607,7.03844475800751,3.6463626785653e-41,-1.38753115889438,9.71986712234895e-13,392,0.392,575,0.575,1,3.6463626785653e-41,"Small"
"Saturated First Stage",-8.88105255987857,5.40966336443828,1.52978083829546e-18,-1.5817684981025,3.15716641027361e-08,392,0.392,593,0.593,1,1.52978083829546e-18,"Small"
"Forest",-2.55950484046174,19.9586118232839,0.00524106980413812,5.1276045645247,6.30842631809011e-89,96,0.096,137,0.137,1,0.00524106980413812,"Small"
"Saturated First Stage",-3.330872737466,15.0930287705467,0.000448865148023671,5.08993775739438,8.99934630094942e-52,96,0.096,145,0.145,1,0.000448865148023671,"Small"
"Forest",-4.68362787644092,19.4537191869959,1.40920742126647e-06,3.17129079168508,1.35520232545761e-84,102,0.102,179,0.179,1,1.40920742126647e-06,"Small"
"Saturated First Stage",-2.84237120089812,10.5207161613898,0.00228496609681873,3.12527661623133,3.46722384190882e-26,102,0.102,285,0.285,1,0.00228496609681873,"Small"
"Forest",-5.03961668076259,18.8024915990051,2.33232585540184e-07,6.11784764667509,3.60254449140235e-79,122,0.122,127,0.127,1,2.33232585540184e-07,"Small"
"Saturated First Stage",-3.67043193184974,13.6460877278075,0.000127535676600309,6.27279083405508,1.06505613530397e-42,122,0.122,160,0.16,1,0.000127535676600309,"Small"
"Forest",-12.148414590418,10.4272759634028,2.9244392042787e-34,-0.749431231169395,9.30742082327779e-26,260,0.26,468,0.468,-1,9.30742082327779e-26,"Small"
"Saturated First Stage",-9.33464105668778,8.22525510291554,3.23429400509891e-20,-0.57452256728622,9.73879260294045e-17,260,0.26,442,0.442,-1,9.73879260294045e-17,"Small"
"Forest",-19.0628779573702,8.67964449905402,2.56849455053803e-81,-1.21731778401544,1.98503890929923e-18,228,0.228,376,0.376,-1,1.98503890929923e-18,"Small"
"Saturated First Stage",-13.5601289808476,9.66079784976271,7.57571928410857e-39,-1.36415008514331,2.21202430053873e-22,228,0.228,368,0.368,-1,2.21202430053873e-22,"Small"
"Forest",-11.9717091234351,6.0267060731859,2.49940819993455e-33,-2.38036575821868,8.36674581840998e-10,178,0.178,291,0.291,-1,8.36674581840998e-10,"Small"
"Saturated First Stage",-10.1403896901976,4.96851103551066,2.33591841636712e-23,-2.22410782919468,3.37344806329619e-07,178,0.178,192,0.192,-1,3.37344806329619e-07,"Small"
"Forest",-16.6013199173136,4.55444023548618,3.4087561888529e-62,-2.94767849678213,2.62626273279383e-06,275,0.275,271,0.271,-1,2.62626273279383e-06,"Small"
"Saturated First Stage",-10.6565996688875,4.30327811512125,1.76947795610234e-25,-3.14936484295863,8.41446903169034e-06,275,0.275,296,0.296,-1,8.41446903169034e-06,"Small"
"Forest",1.97748664776262,23.7503857639896,0.976006675842296,7.06333760373067,5.44350057737223e-125,18,0.018,0,0,1,0.976006675842296,"Small"
"Saturated First Stage",2.62006574334997,10.6655421415696,0.99553706944154,6.8912767464489,7.37680486860895e-27,18,0.018,0,0,1,0.99553706944154,"Small"
"Forest",-11.6119008244465,5.52131616327936,1.79277516135817e-31,-3.06516351338641,1.68234862745077e-08,187,0.187,216,0.216,-1,1.68234862745077e-08,"Small"
"Saturated First Stage",-12.817149011889,4.70957928924687,3.30573369158537e-35,-3.12328687807868,1.24114317909144e-06,187,0.187,379,0.379,-1,1.24114317909144e-06,"Small"
"Forest",-10.840589577017,17.8305197974709,1.10520954384636e-27,4.62191009644664,2.04797673477293e-71,158,0.158,317,0.317,1,1.10520954384636e-27,"Small"
"Saturated First Stage",-9.31641853596308,20.2330054979589,3.78776747134733e-20,4.44731591353797,2.50754947730134e-91,158,0.158,349,0.349,1,3.78776747134733e-20,"Small"
"Forest",-6.63658356136644,10.1032945462365,1.60518487760075e-11,1.06268053903624,2.67084340732239e-24,288,0.288,462,0.462,1,1.60518487760075e-11,"Small"
"Saturated First Stage",-4.89368738743225,6.66790656126884,5.77373631113328e-07,0.920339402756588,1.29738943238776e-11,288,0.288,408,0.408,1,5.77373631113328e-07,"Small"
"Forest",-8.02576211719973,21.9925869675011,5.04487860852139e-16,4.84426652572457,1.69547558963755e-107,146,0.146,279,0.279,1,5.04487860852139e-16,"Small"
"Saturated First Stage",-5.97729446036139,17.03031779868,1.5815301911204e-09,4.83648340056355,2.44688679758273e-65,146,0.146,320,0.32,1,1.5815301911204e-09,"Small"
"Forest",-21.2849224527205,4.41867163353574,7.83029176357787e-101,-3.74548611569371,4.96546988553994e-06,120,0.12,169,0.169,-1,4.96546988553994e-06,"Small"
"Saturated First Stage",-11.2693921952368,3.76777692591134,4.21710988637058e-28,-3.66866215929076,8.23538912780974e-05,120,0.12,169,0.169,-1,8.23538912780974e-05,"Small"
"Forest",1.29518847032758,15.710616346082,0.902372389400159,4.51095560617071,6.39646672458608e-56,14,0.014,0,0,1,0.902372389400159,"Small"
"Saturated First Stage",-0.236015526158436,7.29552559410697,0.406734719850709,4.08421372406225,1.48747706663381e-13,14,0.014,2,0.002,1,0.406734719850709,"Small"
"Forest",-12.1272343072471,20.9531368022624,3.78826206478933e-34,5.2862690159474,8.78351253285709e-98,150,0.15,210,0.21,1,3.78826206478933e-34,"Small"
"Saturated First Stage",-6.52514651469772,19.75189592294,5.41263225805e-11,5.26882910808164,3.86310714895707e-87,150,0.15,369,0.369,1,5.41263225805e-11,"Small"
"Forest",-8.41587317584368,18.8249149302164,1.94989522108216e-17,3.41129761739283,2.35982928346315e-79,181,0.181,334,0.334,1,1.94989522108216e-17,"Small"
